date,state,a_little_concerned,extremely_concerned,moderately_concerned,not_concerned_at_all,unsure,ci_low_a_little_concerned,ci_low_extremely_concerned,ci_low_moderately_concerned,ci_low_not_concerned_at_all,ci_low_unsure,ci_high_a_little_concerned,ci_high_extremely_concerned,ci_high_moderately_concerned,ci_high_not_concerned_at_all,ci_high_unsure
2020-04-27,Alabama,0.23274684761374,0.331553258333384,0.25516109474612503,0.176735726227731,0.0038030730790190002,0.14433305366558602,0.23625596335331803,0.15593212035103401,0.10393841593738701,0.0018372333715060002,0.344481257157555,0.438976293565396,0.37932745010380303,0.27007330561152304,0.007226451261260001
2020-04-28,Alabama,0.22817826062992602,0.33083061320725804,0.24937380962587802,0.18783261579163302,0.003784700745304,0.140511608252852,0.23607836412740602,0.152312770609165,0.111189363643601,0.00182498514903,0.33829590480681404,0.438486364666327,0.37216223995492603,0.285077378145496,0.007287692373644
2020-04-29,Alabama,0.22361442831771602,0.33010594647559505,0.243585032763794,0.19892216302284202,0.0037724294200500003,0.13668320166574802,0.23590544430154903,0.148698634331557,0.11844571008634901,0.0018127258252180001,0.33210851858656304,0.437993753444791,0.36499479453732603,0.30001837222120104,0.007287647743278
2020-04-30,Alabama,0.22116750771642701,0.328395228063299,0.24094850815736601,0.20573465288324902,0.0037541031796580002,0.133316593993434,0.233697516045269,0.14541178776150102,0.12449169565430401,0.0018066238792800002,0.332112586350497,0.43628435647445,0.363896918328352,0.30786095732693103,0.007287737004556
2020-05-01,Alabama,0.218716508766665,0.32668458989889004,0.23831366472940602,0.21254952874964,0.003735707855397,0.129947516366687,0.231491404809877,0.14212224950854002,0.13054155515680702,0.0018004887040760002,0.332110552456074,0.43462817458616304,0.362731108647857,0.31569793433727905,0.007226451261260001
2020-05-02,Alabama,0.21858924109548702,0.332308559110283,0.23191538876096202,0.21349394934104102,0.0036928616922240003,0.12953799421880302,0.23604306501396302,0.137217676742932,0.130058546861986,0.0017882514330500002,0.33229631081279704,0.44344961050413906,0.353240899514967,0.316496007055019,0.007165254029689001
2020-05-03,Alabama,0.218459296094654,0.33792845813251304,0.22551427224124102,0.214441879122292,0.0036560944092980004,0.12912688546074702,0.240591834110074,0.132311423304692,0.12957394558114702,0.0017698681478850002,0.332477999130376,0.45226561495263,0.343746363808952,0.317290203259252,0.007042727924110001
2020-05-04,Alabama,0.214325521008763,0.343654502140376,0.22798228907029802,0.210418338038692,0.003619349741868,0.126481269405777,0.24430304552051801,0.133040192542057,0.126860964302555,0.0017576199254080002,0.3256802356558,0.45875717286528706,0.347727036113883,0.31337077206670305,0.006981486811726001
2020-05-05,Alabama,0.21019303316838903,0.34938268580667203,0.230445593062564,0.206389936798785,0.003588751163588,0.12384253588751101,0.24801577580716203,0.133775905149184,0.12414261917593401,0.0017453823918470001,0.31888442506491504,0.46531282151780906,0.351771103816569,0.30945323600019603,0.006859046592523001
2020-05-06,Alabama,0.20639732495544602,0.354682246596483,0.22727467587744202,0.20806310361510702,0.0035826489555200003,0.121167024931562,0.25185715947993403,0.130947350370819,0.12532534739446402,0.001727020522148,0.31417075456098703,0.47137861556645605,0.348833648728925,0.31355833593611204,0.006920330461089001
2020-05-07,Alabama,0.20259908872666701,0.35998358728136703,0.224100974964479,0.20973372201264,0.0035826270148440003,0.118496154034589,0.255701582480035,0.12811719171035202,0.126506540590857,0.0017147616481300002,0.309514477487629,0.47749987751702505,0.345830679535544,0.31765959531625104,0.006920288079956
2020-05-08,Alabama,0.206988835745212,0.354714647036848,0.230052238668863,0.20466779758587503,0.0035764809632,0.122604706991897,0.250708865875839,0.13195010074162902,0.122727189216664,0.0017147511467390001,0.31539172877536104,0.47100539534200103,0.35476976403799404,0.30914513531223703,0.006920245699342
2020-05-09,Alabama,0.21137982350311402,0.34944791137186204,0.23599875068130702,0.199603157591754,0.0035703568519610002,0.126713985632835,0.24571159110534002,0.13578379437684102,0.118948612582599,0.001708627035501,0.321332116676567,0.46451383742934305,0.36371096644599404,0.300632620690922,0.006920245699342
2020-05-10,Alabama,0.20818916154793002,0.34451187771374603,0.23773799827300002,0.20597835739088302,0.0035826050744380005,0.123486579010221,0.24061020644378903,0.135569450483498,0.12344983434279101,0.0017147511467390001,0.31820881994500505,0.461023094023479,0.367385433189008,0.307797830839799,0.006920245699342
2020-05-11,Alabama,0.205004623703985,0.33958196816686903,0.23947112175345503,0.212353557190012,0.0035887291856760003,0.12026529649884501,0.23550269767100002,0.13534898247891702,0.12795105610298302,0.0017147511467390001,0.315085523213443,0.45759359173,0.371121141044406,0.314963040988676,0.006920245699342
2020-05-12,Alabama,0.205581549164666,0.341047719367008,0.235436774288373,0.21433908186762002,0.0035948753123310005,0.118845230512958,0.236453382979765,0.132544951251776,0.12885208955955102,0.0016963892019000002,0.316373524080152,0.458515016412718,0.363284503454019,0.31949683993924805,0.006981529567390001
2020-05-13,Alabama,0.20616208072803402,0.34251541745004205,0.231399543141301,0.21632198127246702,0.003600977408153,0.11741758477300901,0.237401172154891,0.129733172473344,0.129745420695821,0.001684130590548,0.317657649933553,0.45949206621389005,0.35550465738659603,0.324026725621444,0.006981486811726001
2020-05-14,Alabama,0.21155259418940703,0.33667507716427403,0.23089878006957001,0.21726642496692902,0.003607123609818,0.12147861447258801,0.23291362500612403,0.12980745676350902,0.13078732056244102,0.0016902650531570001,0.32390622703444205,0.452758316593993,0.35593552496203,0.327335750330704,0.007104012542256
2020-05-15,Alabama,0.21693572093479,0.33083263926314205,0.23040272402136103,0.21820954387340102,0.0036193719073040003,0.125538925089412,0.228424623977267,0.129874822399686,0.131822301700063,0.0016963892019000002,0.330152858752633,0.44602175297633606,0.35636421537406304,0.330642790652099,0.007165254029689001
2020-05-16,Alabama,0.21866139176552,0.32931183362014504,0.22997874933400203,0.21843479964970003,0.0036132256306300003,0.127957180214221,0.22776182106571702,0.12920649890684602,0.130596672157953,0.0016780064793090002,0.33468267917618405,0.44430427034276604,0.35777057854478805,0.330518283534102,0.007165210148877001
2020-05-17,Alabama,0.220383616677281,0.32779506148645304,0.22955759149478203,0.218656606731664,0.003607123609818,0.13038312674538202,0.227101807848709,0.12853363382489802,0.12937876635147702,0.001665768458184,0.339216598892753,0.44265347116750703,0.35918132379599205,0.33033658321493303,0.007165254029689001
2020-05-18,Alabama,0.21724672206945903,0.32664784523146,0.22882129230995302,0.22368928709221,0.0035948532969150002,0.12883905223254402,0.22578373313572803,0.127853070323169,0.132831972759953,0.001659634145594,0.33419275027711604,0.44020111581306703,0.35813802521909005,0.335172608075253,0.007165210148877001
2020-05-19,Alabama,0.21410636421537402,0.325498505707706,0.22808779579638402,0.22872470726569002,0.0035826270148440003,0.12729655577874602,0.22447454803782202,0.12717407280388002,0.136286806133947,0.001647396011954,0.329172994953701,0.43781539366028105,0.35709911322326204,0.34001273822938605,0.007165254029689001
2020-05-20,Alabama,0.214896379403262,0.325596492087599,0.22344569104894402,0.23247268629660403,0.003588751163588,0.12668414090441402,0.22426632698054902,0.12307089314585201,0.137695360344912,0.0016412718632110002,0.332602518249963,0.439468913820978,0.351158688942237,0.345157023173778,0.007165254029689001
2020-05-21,Alabama,0.21569119781491702,0.325698607989515,0.21880224632400203,0.236213094574649,0.0035948532969150002,0.126070953952807,0.22405673376651203,0.11897310902755201,0.13910306266803002,0.0016351377006410001,0.33596874253623904,0.441119732498821,0.345216150506157,0.35029916283399304,0.007226451261260001
2020-05-22,Alabama,0.21345238751400902,0.323975576745239,0.222485562230918,0.23650382455431201,0.0035826489555200003,0.12327986918738101,0.22291425526833103,0.12120377004905401,0.138994531101679,0.001610660983421,0.334013118006944,0.43794055864826903,0.350364695291113,0.35220195116573805,0.007226539773527001
2020-05-23,Alabama,0.21121576600852401,0.322252706873744,0.22616481309098002,0.23679021116064802,0.0035765028661010004,0.12048650237616901,0.22177379844201603,0.12342609377296501,0.138883445201117,0.0015861545245210002,0.33199010337563,0.434814560776052,0.35556807603743,0.35403703885159904,0.007165254029689001
2020-05-24,Alabama,0.20960383124399,0.32120351034056105,0.22624304147860502,0.23937926008488003,0.0035703568519610002,0.11946303792662001,0.21986171756823703,0.12277618210657101,0.14168131349937801,0.0015738965882570002,0.33039580130933405,0.43517934459761504,0.355749621836131,0.356668238521884,0.007226451261260001
2020-05-25,Alabama,0.20798833962079202,0.32015824800352705,0.22632404095830602,0.24196511684875802,0.0035642545686140003,0.118447160844642,0.217958453774925,0.12212165009063701,0.14448091715251501,0.001561657929547,0.328805546029101,0.435549458625251,0.35599676644946304,0.35930380677085805,0.007226495517123001
2020-05-26,Alabama,0.21086539815909203,0.31740656137278,0.22368316298097202,0.244474520635192,0.0035703568519610002,0.11973862293234601,0.216064768600456,0.11986722926835201,0.146249900483192,0.001555524254542,0.33204931134369103,0.431688601191752,0.35281004844171904,0.361138839725884,0.007287692373644
2020-05-27,Alabama,0.21374373044111902,0.31465071131552,0.22104367103724,0.24699153035415702,0.0035703568519610002,0.12103693451487801,0.21417241822780403,0.11760743222139801,0.148013644519839,0.0015494001433040002,0.335356331412403,0.42776916999920306,0.349625510597774,0.36303731420977503,0.007410174598411001
2020-05-28,Alabama,0.20962348733526,0.31376463671549604,0.2239907402871,0.24905688109352803,0.0035642545686140003,0.118398167654696,0.21278354808681502,0.119175934545098,0.149998775170251,0.0015494096320610002,0.32935671941600103,0.42789427269609503,0.35660918132379604,0.36579540443878306,0.007348978491989001
2020-05-29,Alabama,0.205500676714291,0.31288084316763504,0.22693506604853902,0.251125305440048,0.003558108629485,0.11576407473865301,0.21139207172559002,0.12074297717543701,0.15198206860229402,0.0015494001433040002,0.323353073385225,0.42801413444873804,0.363588484221227,0.36854901432429604,0.007348933486027001
2020-05-30,Alabama,0.211313752388418,0.307003576502866,0.223672284552447,0.254452256136397,0.0035581304198710004,0.12008843270785301,0.206818627210817,0.118514526480819,0.153299691342903,0.001555533780804,0.33327617461172804,0.42207633138993605,0.36089608544412305,0.374124246729704,0.007348978491989001
