record_id,policy_id,entry_type,correct_type,update_type,update_level,description,date_announced,date_start,date_end,country,ISO_A3,ISO_A2,init_country_level,domestic_policy,province,ISO_L2,city,type,type_sub_cat,type_text,institution_status,target_country,target_geog_level,target_region,target_province,target_city,target_other,target_who_what,target_direction,travel_mechanism,compliance,enforcer,index_high_est,index_med_est,index_low_est,index_country_rank,link,date_updated,recorded_date
R_2WM4ny4LCQP84VrNA,8398891,new_entry,original,,,"Latvia limits time for culture, entertainment, outdoor sports and other recreational activities from 8:00 a.m. to 10:00 p.m.",2020-03-29,2020-03-29,2020-06-09,Latvia,LVA,LV,National,1,,,,Curfew,,,,Latvia,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,55.341165491865,54.2401949968346,53.4225133714299,172,https://www.delfi.lv/news/national/politics/turpmak-drikstes-pulceties-pa-divi-vai-gimenes-loka-bus-stingraki-sodi-plkst-2000.d?id=52011713&fbclid=IwAR2BPE1YYDx9fDUkvqJNmqxSJxvOUiUiMhRuI0929J716xrHs3hvrt5MWAM,2020-04-03,2020-04-03T07:37:33Z
R_2Cy450xg3R6qexfNA,8398891,update,original,End of Policy,,"Latvia limits time for culture, entertainment, outdoor sports and other recreational activities from 8:00 a.m. to 10:00 p.m. UPDATE: The original restriction of working hours of leisure and entertainment venues, including restaurants, was from 8.00 to 22.00. Now they will be able to open from 07:00 until midnight.",2020-03-29,2020-05-07,2020-06-09,Latvia,LVA,LV,National,0,,,,Curfew,,,,Latvia,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,,,,,NA ; https://eng.lsm.lv/article/society/health/latvias-state-of-emergency-extended-until-june-9-some-restrictions-eased.a358935/,2021-02-01,2021-02-01T22:57:57Z
R_2TMIVSQSH338mbLNA,5305185,new_entry,original,,,"On 29 December 2020, the government of Latvia introduced a curfew for New Year's holidays and weekend from December 30 until January 4, and the weekend following Orthodox Christmas on January 8 and 9, during which individuals must stay at their place of residence between 22:00 and 5:00 except for emergencies and work-related matters",2020-12-29,2020-12-29,2021-01-04,Latvia,LVA,LV,National,1,,,,Curfew,,,,Latvia,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,,,,,https://www.leta.lv/eng/home/important/A03FBBAA-9095-47D4-BF51-5F47761F0ED7/,2021-01-25,2021-01-25T21:29:09Z
R_3kaGzDeU6qCJ7g3NA,6039785,new_entry,original,,,Latvian government decided that current safety measures such as the curfew from 22.00 to 5.00 a.m. at nights from Friday to Saturday and from Saturday to Sunday will be extended until January 25,2021-01-07,2021-01-07,2021-01-25,Latvia,LVA,LV,National,1,,,,Curfew,,,,Latvia,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,,,,,https://www.lsm.lv/raksts/zinas/latvija/lidz-25-janvarim-bus-lidzsinejie-covid-19-ierobezojumi-un-majsede-nedelas-nogale.a388042/,2021-01-25,2021-01-25T21:22:53Z
R_3gSL05ML18zuuuwNA,6288233,new_entry,original,,,Latvia declares  state of emergency due to COVID-19 from March 14 until April 14 with possibility to be prolonged,2020-03-12,2020-03-13,2020-06-09,Latvia,LVA,LV,National,1,,,,Declaration of Emergency,,,,Latvia,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,52.7873120837889,51.7616431649196,50.6611671746955,144,https://www.scc.lv/en/news/news-1/latvia-declares-a-state-of-emergency-due-to-covid-19,2020-04-03,2020-04-03T06:31:05Z
R_8B8dvhi2q3wOQFzNA,7021891,new_entry,original,,,"On 26 May, the Prime Minister announced that Latvia is planning to end the country's corona-related state of emergency by June 9.",2020-03-13,2020-03-13,2020-06-09,Latvia,LVA,LV,National,1,,,,Declaration of Emergency,,,,Latvia,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),"National Government,Ministry/Department of Health",52.7873120837889,51.7616431649196,50.6611671746955,144,https://www.euronews.com/2020/05/20/coronavirus-latvia-plans-to-end-its-covid-19-state-of-emergency-on-june-9,2020-05-26,2020-05-26T14:07:25Z
R_3PS2TOsvWCfWyYuNA,6288233,update,original,Change of Policy,Strengthening,"Latvia declares  state of emergency due to COVID-19 from March 14 until April 14 with possibility to be prolonged. This policy has been prolonged to 9 June. UPDATE: Originally supposed to end 14 April, Latvia's state of emergency has been extended to 9 June.",2020-03-12,2020-03-13,2020-06-09,Latvia,LVA,LV,National,0,,,,Declaration of Emergency,,,,Latvia,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,52.7873120837889,51.7616431649196,50.6611671746955,144,NA ; https://bnn-news.com/latvia-extends-state-of-emergency-to-9-june-certain-restrictions-to-be-lifted-213100,2020-05-26,2020-05-26T14:23:40Z
R_10OdYuaxhxkA1vzNA,6288233,update,original,,,"Latvia has extended its start of emergency (originally from 14 March to 14 April) to 12 May. UPDATE: Latvia originally declared a state of emergency from 14 March - 14 April, but now it has been extended to 12 May",2020-04-07,2020-03-14,2020-06-09,Latvia,LVA,LV,National,0,,,,Declaration of Emergency,,,,Latvia,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,54.3445429242054,53.296942453413,52.3579865879048,185,https://www.mk.gov.lv/en/aktualitates/government-extends-state-emergency-until-12-may,2020-04-11,2020-04-11T18:57:27Z
R_3saxlffkrdq6IuyNA,6463432,new_entry,original,,,As announced on 4 June the state of emergency in Latvia will end on 9 June,2020-06-04,2020-06-09,2020-06-09,Latvia,LVA,LV,National,1,,,,Declaration of Emergency,,,,Latvia,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,,,,,https://bnn-news.com/prime-minister-state-of-emergency-in-latvia-will-be-lifted-9-june-214077,2020-06-16,2020-06-16T08:30:41Z
R_2BbOP0Aa1wWoM5gNA,6327753,new_entry,original,,,"Avoid travel to China's Hubei province, says Latvian Foreign Ministry on Jan 31",2020-01-31,2020-01-31,,Latvia,LVA,LV,National,0,,,,External Border Restrictions,,,,China,One or more provinces within a country,,Hubei,,,All Citizens (Citizen Residents + Citizen Travelers),Outbound,Not Applicable,Voluntary/Recommended but No Penalties,National Government,55.6743765713595,47.1989031862651,39.6245781850092,67,https://eng.lsm.lv/article/society/health/avoid-travel-to-chinas-hubei-province-says-latvian-foreign-ministry.a346786/,2020-04-03,2020-04-03T19:28:00Z
