record_id,policy_id,entry_type,correct_type,update_type,update_level,description,date_announced,date_start,date_end,country,ISO_A3,ISO_A2,init_country_level,domestic_policy,province,city,type,type_sub_cat,type_text,institution_status,target_country,target_geog_level,target_region,target_province,target_city,target_other,target_who_what,target_direction,travel_mechanism,compliance,enforcer,index_high_est,index_med_est,index_low_est,index_country_rank,link,date_updated,recorded_date
R_9pm24G6AzmnsdfbNA,7076136,update,original,Change of Policy,Relaxing,"Greece ""A curfew is in effect March 23 – April """,2020-03-23,2020-03-23,2020-06-15,Greece,GRC,GR,Provincial,0,,,Curfew,,,"",Greece,,,,,,All (Travelers + Residents),Inbound/Outbound,,Mandatory with Fines,Provincial/State Government,54.9641281283495,49.6240161325759,44.708722413783,26,NA,2020-05-09,2020-05-09T10:23:28Z
R_1gMYy4QVH8o7Ym8NA,7076136,update,original,Change of Policy,Relaxing,"Greece ""A curfew is in effect March 23 – April """,2020-03-23,2020-03-23,2020-06-15,Greece,GRC,GR,Provincial,0,,,Curfew,,,"",Greece,,,,,,All (Travelers + Residents),Inbound/Outbound,,Mandatory with Fines,Provincial/State Government,54.9641281283495,49.6240161325759,44.708722413783,26,NA,2020-05-09,2020-05-09T10:09:43Z
R_2bH7mqu4mLvVWYNNA,2519478,new_entry,original,,,"Greece Additional restrictive measures for the movement of citizens in the Municipalities of Xanthi, Myki, Kastoria, Orestidos and Nestori due to COVID-19 corona. The ban on the movement of citizens every day from 20:00 to 08:00 the next day, 31 of March",2020-03-31,2020-03-31,,Greece,GRC,GR,Provincial,1,,,Curfew,,,"",Greece,One or more regional groupings,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),Provincial/State Government,55.411658696539,50.5465198280309,46.4264781856479,33,https://www.civilprotection.gr/el/simantika-themata/prostheta-perioristika-metra-gia-ti-metakinisi-ton-politon-stoys-dimoys-xanthis,2020-04-04,2020-04-04T21:54:25Z
R_3rJyFeLVxJHEQjIFh,1564016,update,original,,Strengthening,"Greece ""Entry and Exit Requirements:
The Greek government announced that from March 18 through April 18, non-EU citizens may not enter Greece except for spouses or minor children of EU/Schengen nationals, long-term residents, members of government delegations, and passengers in transit.  
No particular documentation to enter/exit Greece is needed at this time.
National Public Health Organization of Greece has disseminated guidance on prevention, detection and containment measures to all ports of entry to Greece: airports, including airline and ground airport personnel, shipping and ground maritime personnel, border land entries.""",2020-03-18,2020-03-03,2020-05-17,Greece,GRC,GR,Provincial,0,,,External Border Restrictions,Visa restrictions (e.g. suspend issuance of visa),,"",,One or more regional groupings,Europe,,,,Foreign Residents (Foreign Nationals Residing in the Country),Inbound/Outbound,"Flights,Land Border",Mandatory (Unspecified/Implied),Provincial/State Government,53.1751630844652,47.8089520751334,41.2100685196235,23,https://gr.usembassy.gov/covid-19-information/ ; https://www.thesun.co.uk/travel/11417080/greece-closed-flight-ban-coronavirus/,2020-04-23,2020-04-23T11:18:31Z
R_2ziK4AZD3d8NL0SNA,5111241,new_entry,original,,,"Greece Air travel between Italy, Spain, Turkey and the UK is suspended; other routes may be closed at any time.  Ferry service from Italy to Greece is suspended.",2020-03-09,2020-03-09,2020-05-17,Greece,GRC,GR,Provincial,0,,,External Border Restrictions,,,"",Greece,"One or more countries, but not all countries",,,,,All (Travelers + Residents),Inbound/Outbound,Flights,Mandatory (Unspecified/Implied),Provincial/State Government,55.3260369469907,48.3041967837884,42.9176832690281,29,https://gr.usembassy.gov/covid-19-information/,2020-04-02,2020-04-02T11:44:00Z
R_3emO6sFVoY8ECyrNA,5111241,update,original,,Strengthening,"Greece Air travel between Italy, Spain, Turkey and the UK is suspended; other routes may be closed at any time.  Ferry service from Italy to Greece is suspended.",2020-03-09,2020-03-09,2020-05-17,Greece,GRC,GR,Provincial,0,,,External Border Restrictions,,,"",Greece,"One or more countries, but not all countries",,,,,All (Travelers + Residents),Inbound/Outbound,Flights,Mandatory (Unspecified/Implied),Provincial/State Government,55.3260369469907,48.3041967837884,42.9176832690281,29,https://gr.usembassy.gov/covid-19-information/ ; https://www.basingstokegazette.co.uk/news/18389517.greece-extends-ban-direct-flights-uk-may/,2020-04-23,2020-04-23T11:39:57Z
R_BWD91xcs9kKPDnXNA,5111241,update,original,,Strengthening,"Greece Air travel between Italy, Spain, Turkey and the UK is suspended; other routes may be closed at any time.  Ferry service from Italy to Greece is suspended.",2020-03-09,2020-03-09,2020-05-17,Greece,GRC,GR,Provincial,0,,,External Border Restrictions,,,"",Greece,"One or more countries, but not all countries",,,,,All (Travelers + Residents),Inbound/Outbound,Flights,Mandatory (Unspecified/Implied),Provincial/State Government,55.3260369469907,48.3041967837884,42.9176832690281,29,https://gr.usembassy.gov/covid-19-information/ ; http://www.ypa.gr/news/paratash-notams-ews-tis-15-maioy-2020,2020-04-23,2020-04-23T12:30:04Z
R_4G9pGTvZvCFtArLNA,5887150,new_entry,original,,,"Greece Land borders with Albania, North Macedonia, and Turkey closed; others may close without warning.",2020-03-15,2020-03-15,,Greece,GRC,GR,Provincial,0,,,External Border Restrictions,,,"",Greece,"One or more countries, but not all countries",,,,,Foreign Travelers,Inbound/Outbound,"Flights,Land Border",Mandatory (Unspecified/Implied),Provincial/State Government,54.2408062466148,48.9516643391163,42.2199052045098,33,https://gr.usembassy.gov/covid-19-information/,2020-04-02,2020-04-02T11:32:18Z
R_2EFdYjgicdBpK7LFh,1564016,new_entry,original,,,"Greece ""Entry and Exit Requirements:
The Greek government announced that from March 18 through April 18, non-EU citizens may not enter Greece except for spouses or minor children of EU/Schengen nationals, long-term residents, members of government delegations, and passengers in transit.  
No particular documentation to enter/exit Greece is needed at this time.
National Public Health Organization of Greece has disseminated guidance on prevention, detection and containment measures to all ports of entry to Greece: airports, including airline and ground airport personnel, shipping and ground maritime personnel, border land entries.""",2020-03-18,2020-03-18,2020-05-17,Greece,GRC,GR,Provincial,0,,,External Border Restrictions,Visa restrictions (e.g. suspend issuance of visa),,"",,One or more regional groupings,Europe,,,,Foreign Residents (Foreign Nationals Residing in the Country),Inbound/Outbound,"Flights,Land Border",Mandatory (Unspecified/Implied),Provincial/State Government,54.8217277986363,49.4179874368643,43.9599939951957,34,https://gr.usembassy.gov/covid-19-information/,2020-04-02,2020-04-02T10:56:07Z
R_8pnyrsJAbUdajbXNA,4733327,new_entry,original,,,Greece The authorities have imposed a ban on all cruise ships and sailboats (including private yachts) landing in Greek ports. Private sailboat (and yacht) travel between two points within Greece is also forbidden. All yachts currently at sea must dock by midnight local time on Saturday 21 March.,2020-03-20,2020-03-21,,Greece,GRC,GR,Provincial,0,,,External Border Restrictions,,,"",Greece,"One or more countries, but not all countries",,,,,All (Travelers + Residents),Inbound/Outbound,"Seaports,Cruises",Mandatory with Fines,Provincial/State Government,55.2308708549164,49.4641518966688,44.0930144649254,27,https://www.gov.uk/foreign-travel-advice/greece/coronavirus,2020-04-02,2020-04-02T18:18:30Z
