"","record_id","policy_id","entry_type","correct_type","update_type","update_level","description","date_announced","date_start","date_end","country","ISO_A3","ISO_A2","init_country_level","domestic_policy","province","city","type","type_sub_cat","type_text","institution_status","target_country","target_geog_level","target_region","target_province","target_city","target_other","target_who_what","target_direction","travel_mechanism","compliance","enforcer","index_high_est","index_med_est","index_low_est","index_country_rank","link","date_updated","recorded_date"
"1","R_31jgTFAQ5HFTueUAp","6046203","update","original","Change of Policy","Relaxing","On April 3 Timor Lestes government annouced that it was suspending all flights domestic and international to its capital Dili On July 13 the domestic flights ONLY were allowed back",2020-04-03,2020-04-03,2020-07-13,"Timor-Leste",NA,NA,NA,1,NA,NA,"Restrictions of Mass Gatherings","Cancellation of a recreational or commercial event",NA,"",NA,NA,NA,NA,NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,NA,NA,NA,NA,NA,NA,"NA",2020-07-16,2020-07-16 12:07:31
"2","R_1mIbgeHptZxBbtyNA","6331824","update","original","Change of Policy","Relaxing","During the duration of the state of emergency 28 March26 April collective passenger transport is suspended in Timor Leste",2020-05-05,2020-05-05,2020-04-26,"Timor-Leste",NA,NA,NA,1,NA,NA,"Restrictions of Mass Gatherings",NA,NA,"",NA,NA,NA,NA,NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)",NA,NA,NA,NA,NA,"NA",2020-05-28,2020-05-28 02:46:08
