record_id,policy_id,entry_type,correct_type,update_type,update_level,description,date_announced,date_start,date_end,country,ISO_A3,ISO_A2,init_country_level,domestic_policy,province,ISO_L2,city,type,type_sub_cat,type_text,institution_status,target_country,target_geog_level,target_region,target_province,target_city,target_other,target_who_what,target_direction,travel_mechanism,compliance,enforcer,index_high_est,index_med_est,index_low_est,index_country_rank,link,date_updated,recorded_date
R_1GTg2iAqQdV6jbdDs,3476635,new_entry,original,,,"Spain (Catalunya) is enforcing the closure of schools in Igualada, Jorba, Vilanova del Camí, Santa Margarida de Montbui and Òdena on March 11",2020-03-11,2020-03-11,,Spain,ESP,ES,Municipal,1,Catalonia,ES-CT,"Igualada, Jorba, Vilanova del Camí, Santa Margarida de Montbui and Òdena",Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,Primary Schools closed/locked down,Spain,,,,"Igualada, Jorba, Vilanova del Camí, Santa Margarida de Montbui and Òdena",,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),Provincial/State Government,52.2487402238624,49.691627686189,47.0068893347678,68,https://www.catalannews.com/society-science/item/authorities-order-closure-of-schools-in-central-catalonia-after-detecting-coronavirus-cluster,2020-04-11,2020-04-11T10:56:59Z
R_1GTg2iAqQdV6jbdEt,3476635,new_entry,original,,,"Spain (Catalunya) is enforcing the closure of schools in Igualada, Jorba, Vilanova del Camí, Santa Margarida de Montbui and Òdena on March 11",2020-03-11,2020-03-11,,Spain,ESP,ES,Municipal,1,Catalonia,ES-CT,"Igualada, Jorba, Vilanova del Camí, Santa Margarida de Montbui and Òdena",Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,Secondary Schools closed/locked down,Spain,,,,"Igualada, Jorba, Vilanova del Camí, Santa Margarida de Montbui and Òdena",,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),Provincial/State Government,52.2487402238624,49.691627686189,47.0068893347678,68,https://www.catalannews.com/society-science/item/authorities-order-closure-of-schools-in-central-catalonia-after-detecting-coronavirus-cluster,2020-04-11,2020-04-11T10:56:59Z
R_1GTg2iAqQdV6jbdBu,3476635,new_entry,original,,,"Spain (Catalunya) is enforcing the closure of schools in Igualada, Jorba, Vilanova del Camí, Santa Margarida de Montbui and Òdena on March 11",2020-03-11,2020-03-11,,Spain,ESP,ES,Municipal,1,Catalonia,ES-CT,"Igualada, Jorba, Vilanova del Camí, Santa Margarida de Montbui and Òdena",Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions),,Higher education institutions closed/locked down,Spain,,,,"Igualada, Jorba, Vilanova del Camí, Santa Margarida de Montbui and Òdena",,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),Provincial/State Government,52.2487402238624,49.691627686189,47.0068893347678,68,https://www.catalannews.com/society-science/item/authorities-order-closure-of-schools-in-central-catalonia-after-detecting-coronavirus-cluster,2020-04-11,2020-04-11T10:56:59Z
R_3fBlimAKg8uuMpTDq,8129348,new_entry,original,,,The local government of Madrid (Spain) cancels classes on all educational levels starting from march 9 for 15 days. Online teaching is recommended.,2020-03-09,2020-03-11,2020-03-25,Spain,ESP,ES,Municipal,1,Madrid,ES-MD,Madrid,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below),,Preschool or childcare facilities closed/locked down,Spain,,,,Madrid,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),Provincial/State Government,52.2487402238624,49.691627686189,47.0068893347678,68,http://www.bocm.es/boletin/CM_Orden_BOCM/2020/03/10/BOCM-20200310-1.PDF ; https://elpais.com/espana/madrid/2020-03-09/la-comunidad-estudia-endurecer-sus-medidas-para-combatir-la-expansion-del-virus.html,2020-04-21,2020-04-21T07:52:01Z
R_3fBlimAKg8uuMpTDs,8129348,new_entry,original,,,The local government of Madrid (Spain) cancels classes on all educational levels starting from march 9 for 15 days. Online teaching is recommended.,2020-03-09,2020-03-11,2020-03-25,Spain,ESP,ES,Municipal,1,Madrid,ES-MD,Madrid,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,Primary Schools closed/locked down,Spain,,,,Madrid,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),Provincial/State Government,52.2487402238624,49.691627686189,47.0068893347678,68,http://www.bocm.es/boletin/CM_Orden_BOCM/2020/03/10/BOCM-20200310-1.PDF ; https://elpais.com/espana/madrid/2020-03-09/la-comunidad-estudia-endurecer-sus-medidas-para-combatir-la-expansion-del-virus.html,2020-04-21,2020-04-21T07:52:01Z
R_3fBlimAKg8uuMpTEt,8129348,new_entry,original,,,The local government of Madrid (Spain) cancels classes on all educational levels starting from march 9 for 15 days. Online teaching is recommended.,2020-03-09,2020-03-11,2020-03-25,Spain,ESP,ES,Municipal,1,Madrid,ES-MD,Madrid,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,Secondary Schools closed/locked down,Spain,,,,Madrid,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),Provincial/State Government,52.2487402238624,49.691627686189,47.0068893347678,68,http://www.bocm.es/boletin/CM_Orden_BOCM/2020/03/10/BOCM-20200310-1.PDF ; https://elpais.com/espana/madrid/2020-03-09/la-comunidad-estudia-endurecer-sus-medidas-para-combatir-la-expansion-del-virus.html,2020-04-21,2020-04-21T07:52:01Z
R_3fBlimAKg8uuMpTBu,8129348,new_entry,original,,,The local government of Madrid (Spain) cancels classes on all educational levels starting from march 9 for 15 days. Online teaching is recommended.,2020-03-09,2020-03-11,2020-03-25,Spain,ESP,ES,Municipal,1,Madrid,ES-MD,Madrid,Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions),,Higher education institutions closed/locked down,Spain,,,,Madrid,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),Provincial/State Government,52.2487402238624,49.691627686189,47.0068893347678,68,http://www.bocm.es/boletin/CM_Orden_BOCM/2020/03/10/BOCM-20200310-1.PDF ; https://elpais.com/espana/madrid/2020-03-09/la-comunidad-estudia-endurecer-sus-medidas-para-combatir-la-expansion-del-virus.html,2020-04-21,2020-04-21T07:52:01Z
R_1nQ4X3IBRILSP04Bu,1470596,new_entry,original,,,"Regional Government of Castilla and Leon published a document on March 11 according to which the teaching practices in health and socio-health centers for students of vocational training cycles and university degrees are suspended, with the exception of those in the last year of studies in medicine and nursing who express their express consent in writing.",2020-03-11,2020-03-12,2020-03-26,Spain,ESP,ES,Provincial,1,Castille and Leon,ES-CL,,Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions),,Higher education institutions allowed to open with conditions,Spain,One or more provinces within a country,,Castille and Leon,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),Provincial/State Government,52.2946877291882,50.0424097721774,47.5436661989195,81,http://bocyl.jcyl.es/boletin.do?fechaBoletin=14/03/2020,2020-07-16,2020-07-16T13:00:19Z
R_WpRfYrtWUap4bp7Dq,4557681,new_entry,original,,,"On March 12, the Generalitat of Valencia ordered the suspension of schools, universities and nurseries in the province. School teachers still have to go to their educational centers and it’s up to the directors to decide if they can work from home. This policy will enter into force on the 13th of March 2020 and does not have an end date.",2020-03-12,2020-03-12,2021-02-08,Spain,ESP,ES,Provincial,1,Valencia,ES-VC,,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below),,Preschool or childcare facilities closed/locked down,Spain,One or more provinces within a country,,Valencia,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),"Ministry/Department of Education,Provincial/State Government",52.2946877291882,50.0424097721774,47.5436661989195,81,https://www.levante-emv.com/comunitat-valenciana/2020/03/12/educacion-suspende-clases-forma-indefinida-11594556.html,2021-01-31,2021-01-31T16:40:46Z
R_WpRfYrtWUap4bp7Ds,4557681,new_entry,original,,,"On March 12, the Generalitat of Valencia ordered the suspension of schools, universities and nurseries in the province. School teachers still have to go to their educational centers and it’s up to the directors to decide if they can work from home. This policy will enter into force on the 13th of March 2020 and does not have an end date.",2020-03-12,2020-03-12,2021-02-08,Spain,ESP,ES,Provincial,1,Valencia,ES-VC,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,Primary Schools closed/locked down,Spain,One or more provinces within a country,,Valencia,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),"Ministry/Department of Education,Provincial/State Government",52.2946877291882,50.0424097721774,47.5436661989195,81,https://www.levante-emv.com/comunitat-valenciana/2020/03/12/educacion-suspende-clases-forma-indefinida-11594556.html,2021-01-31,2021-01-31T16:40:46Z
