record_id,policy_id,entry_type,correct_type,update_type,update_level,description,date_announced,date_start,date_end,country,ISO_A3,ISO_A2,init_country_level,domestic_policy,province,ISO_L2,city,type,type_sub_cat,type_text,institution_status,target_country,target_geog_level,target_region,target_province,target_city,target_other,target_who_what,target_direction,travel_mechanism,compliance,enforcer,index_high_est,index_med_est,index_low_est,index_country_rank,link,date_updated,recorded_date
R_BKUoV3N8dJL1UVXNA,292565,new_entry,original,,,"In Palestine, as of April 02, outside movement for essential purposes is only allowed from 10.00 am to 5.00 pm.",2020-04-02,2020-04-02,,Palestine,PSE,PS,National,1,,,,Curfew,,,,Palestine,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),Police,53.6960325145326,49.8296799197919,46.6152312482875,22,http://english.wafa.ps/page.aspx?id=pLro6Ea115637989500apLro6E,2020-04-22,2020-04-22T16:33:52Z
R_2106mVMQRpfJMtsNA,292565,update,original,,Relaxing,"In Palestine, as of April 20, outside movement for essential purposes is only allowed from 10.00 am to 7.30 pm. UPDATE: As of April 20, the curfew times will be relaxed.",2020-04-20,2020-04-20,,Palestine,PSE,PS,National,1,,,,Curfew,,,,Palestine,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),Police,54.3766875624867,49.7800315853234,44.3295325130809,20,http://english.wafa.ps/page.aspx?id=pLro6Ea115637989500apLro6E ; http://english.wafa.ps/page.aspx?id=qZ4OHGa115859747949aqZ4OHG,2020-04-24,2020-04-24T12:46:41Z
R_1LXw1Gny6RqotI8NA,9379920,new_entry,original,,,"On March 6, 2020, the Palestinian Authority declared a state of emergency over the Coronavirus in Palestine.",2020-03-06,2020-03-06,,Palestine,PSE,PS,National,1,,,,Declaration of Emergency,,,,Palestine,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,50.1757113556791,48.7964746770728,46.8188508115746,53,https://www.aljazeera.com/news/2020/03/palestine-declares-state-emergency-coronavirus-200306152947868.html,2020-04-04,2020-04-04T08:42:43Z
R_3dFzZqiLCO3wVJ9NA,8993977,new_entry,correction,,,"In Palestine, March 06, ""The Palestinian Authority has declared a state of emergency in the occupied West Bank over the coronavirus epidemic after seven people tested positive.""",2020-03-05,2020-03-06,2020-04-05,Palestine,PSE,PS,Provincial,1,,,,Declaration of Emergency,,,,Palestine,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),"Military,Provincial/State Government,Police",50.1757113556791,48.7964746770728,46.8188508115746,53,https://www.aljazeera.com/news/2020/03/palestine-declares-state-emergency-coronavirus-200306152947868.html,2020-04-05,2020-04-05T19:34:13Z
R_dmO6Wy0fTHsyD17NA,3717986,new_entry,original,,,"In Palestine, ""on 3 April 2020, the President Abbas issued a decree introducing the State of Emergency in the occupied Palestinian Territories.""",2020-04-03,2020-04-03,2020-06-05,Palestine,PSE,PS,National,1,,,,Declaration of Emergency,,,,Palestine,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,53.2462537554826,49.7791856725474,46.7963224104127,22,https://who18.createsend.com/t/ViewEmail/j/0BC8EC6C6F19B9312540EF23F30FEDED/C67FD2F38AC4859C/?tx=0&previewAll=1&print=1&source=PrintPreview&context=BE1559E32AC7F640D744A813E2B67A32,2020-04-05,2020-04-05T19:42:01Z
R_10plelX8vloGgtcNA,3717986,update,original,Change of Policy,Strengthening,"Palestine, on May 5 2020, issued a new decree for a state of emergency, effectively extending the previous state of emergency until June 5. UPDATE: The original state of emergency (ending on May 5) got extended to June 5.",2020-05-05,2020-05-05,2020-06-05,Palestine,PSE,PS,National,1,,,,Declaration of Emergency,,,,Palestine,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,,,,,NA ; http://english.wafa.ps/page.aspx?id=H7r75ia116973298959aH7r75i,2020-05-09,2020-05-09T10:04:30Z
R_1OlQgzy1ErK4iz0NA,8503287,new_entry,original,,,"In Palestine, on March 14, ""The Gaza Strip government affiliated with Hamas announced (...) the closure of its crossings with Egypt and Israel in both directions.""",2020-03-14,2020-03-14,,Palestine,PSE,PS,Provincial,0,,,,External Border Restrictions,,,,Palestine,One or more provinces within a country,,Gaza,,,All (Travelers + Residents),Inbound/Outbound,Land Border,Mandatory with Exceptions (Please list exceptions in the text entry),"Military,Provincial/State Government,Police",50.8887996613692,49.1967730518905,47.3612552930979,42,https://www.aa.com.tr/ar/%D8%A7%D9%84%D8%AF%D9%88%D9%84-%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9/%D8%A8%D8%B3%D8%A8%D8%A8-%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7-%D8%BA%D8%B2%D8%A9-%D8%AA%D8%BA%D9%84%D9%82-%D9%85%D8%B9%D8%A8%D8%B1%D9%8A%D9%86-%D9%88%D8%AA%D9%85%D9%86%D8%B9-%D8%A7%D9%84%D8%AA%D8%AC%D9%85%D8%B9%D8%A7%D8%AA/1766337,2020-04-04,2020-04-04T14:59:52Z
R_293KxzDder67cyRNA,1048854,new_entry,original,,,"""On March 17, Palestinian Prime Minister Mohammad Shtayyeh expanded the restrictions to ban all movement of people between Israel and the West Bank.""",2020-03-17,2020-03-17,,Palestine,PSE,PS,National,0,,,,External Border Restrictions,,,,Israel,"One or more countries, but not all countries",,,,,All (Travelers + Residents),Inbound/Outbound,Land Border,Mandatory with Exceptions (Please list exceptions in the text entry),Military,50.8092964766259,49.5161062734249,48.1542647373844,39,https://www.dailysabah.com/opinion/op-ed/palestinians-face-coronavirus-amid-occupation ; https://news.un.org/en/story/2020/03/1060572,2020-04-05,2020-04-05T15:22:09Z
R_29nMYOEwqOPL5WrNA,9028215,new_entry,original,,,"Palestine Governor of the West Bank district of Nablus stated on June 19th that ""preventive medicine crews will embark on mapping of potential cases of COVID-19 that may have contracted the disease after coming into contact with patients in the district.""",2020-06-19,2020-06-19,,Palestine,PSE,PS,Municipal,1,,,Nablus,Health Monitoring,,,,Palestine,One or more cities within a country,,,Nablus,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),"Municipal Government,New (COVID-19 specific) Task Force",,,,,https://english.wafa.ps/page.aspx?id=3DCrhua117492956097a3DCrhu,2020-09-23,2020-09-23T15:45:59Z
R_3FXQJMF64x19SihFb,7195516,new_entry,original,,,"In the Gaza Strip in Palestine, on March 02, a ""quarantine center [was] set up by the Ministry of Health at the Rafah Crossing to host arrivals from China and countries that have spread ""Corona"".""",2020-03-02,2020-03-02,,Palestine,PSE,PS,National,1,,,,Health Resources,Temporary Quarantine Centers,,,Palestine,One or more provinces within a country,,Gaza,,,All Residents (Citizen Residents + Foreign Residents),Inbound,Not Applicable,Mandatory (Unspecified/Implied),Ministry/Department of Health,49.8089725728154,48.2408381743169,45.5387791831255,42,http://site.moh.ps/index/ArticleView/ArticleId/4829/Language/ar,2020-04-04,2020-04-04T14:19:20Z
