"","record_id","policy_id","entry_type","correct_type","update_type","update_level","description","date_announced","date_start","date_end","country","ISO_A3","ISO_A2","init_country_level","domestic_policy","province","city","type","type_sub_cat","type_text","institution_status","target_country","target_geog_level","target_region","target_province","target_city","target_other","target_who_what","target_direction","travel_mechanism","compliance","enforcer","index_high_est","index_med_est","index_low_est","index_country_rank","link","date_updated","recorded_date"
"11","R_1FnV56mbk4OOEsTDr","1997311","new_entry","original",NA,NA,"The Global Partnership for Education COVID_19 Accelerated Funding has approved a grant of 3.5 million USD for the reopening of the education sector inn Guinea-Bissau.",2020-07-07,2020-07-08,NA,"Guinea-Bissau","GNB","GW","National",1,NA,NA,"Closure and Regulation of Schools","Secondary Schools (generally for children ages 10 to 18)",NA,"Secondary Schools allowed to open with conditions","Guinea-Bissau",NA,NA,NA,NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Voluntary/Recommended but No Penalties","Other (Please specify in the text box)",NA,NA,NA,NA,"https://reliefweb.int/sites/reliefweb.int/files/resources/UNICEF%20Guinea-Bissau%20COVID-19%20Situation%20Report%20No.%2013%20-%2027%20June-3%20July%202020.pdf",2020-07-08,2020-07-08 22:54:19
"12","R_1FnV56mbk4OOEsTBg","1997311","new_entry","original",NA,NA,"The Global Partnership for Education COVID_19 Accelerated Funding has approved a grant of 3.5 million USD for the reopening of the education sector inn Guinea-Bissau.",2020-07-07,2020-07-08,NA,"Guinea-Bissau","GNB","GW","National",1,NA,NA,"Closure and Regulation of Schools","Higher education institutions (i.e. degree granting institutions)",NA,"Higher education institutions allowed to open with conditions","Guinea-Bissau",NA,NA,NA,NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Voluntary/Recommended but No Penalties","Other (Please specify in the text box)",NA,NA,NA,NA,"https://reliefweb.int/sites/reliefweb.int/files/resources/UNICEF%20Guinea-Bissau%20COVID-19%20Situation%20Report%20No.%2013%20-%2027%20June-3%20July%202020.pdf",2020-07-08,2020-07-08 22:54:19
"13","R_eeNUvfrn29tGZpfNA","4898104","new_entry","original",NA,NA,"The government of Guinea-Bissau imposes a curfew with travel allowed only between the hours of 7:00 and 11:00.",2020-04-26,2020-04-26,NA,"Guinea-Bissau","GNB","GW","National",1,NA,NA,"Curfew",NA,NA,"","Guinea-Bissau",NA,NA,NA,NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","National Government",58.6459114015209,53.7721829543167,49.7221016408042,135,"https://www.lusa.pt/article/mf3LjwIAclFQOGLK8O34nTMSZM5iuSI1/covid-19-aumentam-para-46-os-casos-positivos-na-guiné-bissau",2020-04-19,2020-04-19 19:16:15
"14","R_2c8aSBneJvQYkBFNA","4898104","update","original","End of Policy",NA,"The president of Guinea-Bissau declared that curfew ended on June 25",2020-06-25,2020-06-25,NA,"Guinea-Bissau","GNB","GW","National",0,NA,NA,"Curfew",NA,NA,"","Guinea-Bissau",NA,NA,NA,NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","National Government",NA,NA,NA,NA,"NA",2020-07-12,2020-07-12 21:48:45
"15","R_UlrreXl8CF02hIRNA","7136805","new_entry","original",NA,NA,"The curfew in Guinea Bissau has been lifted as of July 18th and so public markets and transportation systems are reopening.",2020-07-18,2020-07-18,NA,"Guinea-Bissau","GNB","GW","National",1,NA,NA,"Curfew",NA,NA,"","Guinea-Bissau",NA,NA,NA,NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Voluntary/Recommended but No Penalties","National Government",NA,NA,NA,NA,"https://reliefweb.int/sites/reliefweb.int/files/resources/UNICEF%20Guinea-Bissau%20COVID-19%20Situation%20Report%20No.%2016%20%20for%20the%20period%2018%20-%2024%20July%202020.pdf",2020-08-05,2020-08-05 16:25:46
"16","R_2ZKxKkKSpjrHXHtNA","3678439","new_entry","original",NA,NA,"Guinea Bissau has implemented a state of emergency.",2020-04-03,2020-04-03,2020-07-25,"Guinea-Bissau","GNB","GW","National",1,NA,NA,"Declaration of Emergency",NA,NA,"","Guinea-Bissau",NA,NA,NA,NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","National Government",53.3165544822552,52.2960722080068,51.2304847833786,70,"https://www.garda.com/crisis24/news-alerts/329081/guinea-bissau-nationwide-state-of-emergency-in-effect-as-of-april-3-due-to-covid-19-update-1",2020-04-18,2020-04-18 20:37:22
"17","R_1NtbLg6TxqXA6FxNA","3678439","update","original",NA,"Strengthening","On Saturday, April 11, the President of Guinea-Bissau, General Umaro Sissoco Embalo, announced that the current state of emergency will be extended through Saturday, April 25, to halt further spread of the virus.",2020-04-11,2020-04-11,2020-07-25,"Guinea-Bissau","GNB","GW","National",0,NA,NA,"Declaration of Emergency",NA,NA,"","Guinea-Bissau",NA,NA,NA,NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","National Government",54.7743150248912,53.6168421629376,52.6360162553676,132,"https://www.garda.com/crisis24/news-alerts/331746/guinea-bissau-nationwide-state-of-emergency-extended-through-april-25-due-to-covid-19-update-2",2020-04-18,2020-04-18 20:42:35
"18","R_rp7RIHFJrM9nmoNNA","3678439","update","original","Change of Policy","Strengthening","Guinea Bissau has implemented a state of emergency. The president of Guinea-Bissau, Umaro Sissoco Embaló, extended the state of emergency until May 11.
""The renewal of the state of emergency lasts for 15 days, starting at 00:00 on April 27, 2020 and ending at 00:00 on May 11, 2020"",",2020-04-26,2020-04-27,2020-07-25,"Guinea-Bissau","GNB","GW","National",0,NA,NA,"Declaration of Emergency",NA,NA,"","Guinea-Bissau",NA,NA,NA,NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","National Government",59.062924057928,53.6956110846855,49.5485292345075,125,"NA",2020-05-18,2020-05-18 21:02:42
"19","R_1GKzRqL52G101dwNA","3678439","update","original","Change of Policy","Strengthening","Guinea Bissau has implemented a state of emergency. The president of Guinea-Bissau Umaro Sissoco Embalo has decided to extend the state of emergency throughout the country until May 26, he announced on Monday in a presidential decree",2020-05-11,2020-05-11,2020-07-25,"Guinea-Bissau","GNB","GW","National",0,NA,NA,"Declaration of Emergency",NA,NA,"","Guinea-Bissau",NA,NA,NA,NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","National Government",NA,NA,NA,NA,"NA",2020-05-18,2020-05-18 21:11:31
"20","R_Ov6NfmPDj2Au8JrNA","3678439","update","original","Change of Policy","Strengthening","Bissau-Guinean President Umaro Sissoco Embalo decided on Tuesday to extend the state of emergency for another 15 days until June 10",2020-05-26,2020-05-26,2020-07-25,"Guinea-Bissau","GNB","GW","National",0,NA,NA,"Declaration of Emergency",NA,NA,"","Guinea-Bissau",NA,NA,NA,NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","National Government",NA,NA,NA,NA,"NA",2020-05-29,2020-05-29 08:02:32
"21","R_3kib1nbWWhqaWSwNA","3678439","update","original","Change of Policy","Strengthening","President of Guinea-Bissau Umaro Sissoco Embalo announced on Wednesday to extend the state of emergency again for 15 days throughout the national territory, until June 25.",2020-06-10,2020-06-10,2020-07-25,"Guinea-Bissau","GNB","GW","National",0,NA,NA,"Declaration of Emergency",NA,NA,"","Guinea-Bissau",NA,NA,NA,NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","National Government",NA,NA,NA,NA,"NA",2020-07-05,2020-07-05 14:39:35
"22","R_2ByDlQo54YsmLbINA","3678439","update","original","Change of Policy","Strengthening","The President of Guinea-Bissau, Umaro Sissoco Embalo, announced a one-month extension until July 25 of the state of emergency decreed at the end of March to combat the coronavirus, double the usual duration.",2020-06-25,2020-06-25,2020-07-25,"Guinea-Bissau","GNB","GW","National",0,NA,NA,"Declaration of Emergency",NA,NA,"","Guinea-Bissau",NA,NA,NA,NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","National Government",NA,NA,NA,NA,"NA",2020-07-05,2020-07-05 14:51:44
"23","R_2CPtrlkb1sCIy7ENA","9695528","new_entry","original",NA,NA,"In Guinea Bissau the state of emergency has been extended through July 25th 2020.",2020-07-07,2020-07-08,2020-07-25,"Guinea-Bissau","GNB","GW","National",1,NA,NA,"Declaration of Emergency",NA,NA,"","Guinea-Bissau",NA,NA,NA,NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","National Government",NA,NA,NA,NA,"https://reliefweb.int/report/guinea-bissau/unicef-guinea-bissau-covid-19-situation-report-13-27-june-03-july",2020-07-08,2020-07-08 22:31:53
"24","R_3O9aUqRRq7ok5z4NA","7599544","new_entry","original",NA,NA,"The state of emergency has been renewed in Guinea Bissau for an additional 30 days.",2020-07-25,2020-07-25,2020-08-25,"Guinea-Bissau","GNB","GW","National",1,NA,NA,"Declaration of Emergency",NA,NA,"","Guinea-Bissau",NA,NA,NA,NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","National Government",NA,NA,NA,NA,"https://reliefweb.int/sites/reliefweb.int/files/resources/UNICEF%20Guinea-Bissau%20COVID-19%20Situation%20Report%20No.%2017%20-%2025-31%20July%202020.pdf",2020-08-05,2020-08-05 14:53:24
"25","R_3PMGmlYs7Xb6kwuNA","9095498","new_entry","original",NA,NA,"On March 17, authorities in Guinea-Bissau announced the closure of land borders and a ban on all flights landing at Osvaldo Viera International Airport beginning on Wednesday, March 18, 2020.",2020-03-17,2020-03-17,NA,"Guinea-Bissau","GNB","GW","National",0,NA,NA,"External Border Restrictions",NA,NA,"","All countries","All countries",NA,NA,NA,NA,"All (Travelers + Residents)","Inbound/Outbound","Flights,Land Border","Mandatory (Unspecified/Implied)","National Government",52.8791341152955,51.8150007838598,50.7789166170278,115,"https://gw.usmission.gov/covid-19-information/ ; https://www.garda.com/crisis24/news-alerts/331746/guinea-bissau-nationwide-state-of-emergency-extended-through-april-25-due-to-covid-19-update-2",2020-04-18,2020-04-18 21:14:32
"26","R_2q3CVuX8d7Ipl2fNA","9002639","new_entry","original",NA,NA,"Restrictive measures have been introduced, in Guinea Bissau including the closure of all land and sea borders and commercial air links.",2020-04-11,2020-04-11,2020-04-25,"Guinea-Bissau","GNB","GW","National",0,NA,NA,"External Border Restrictions",NA,NA,"","Guinea-Bissau","One or more countries, but not all countries",NA,NA,NA,NA,"All (Travelers + Residents)","Inbound/Outbound","Flights,Land Border,Trains,Seaports,Cruises,Ferries","Mandatory (Unspecified/Implied)","National Government",54.7743150248912,53.6168421629376,52.6360162553676,132,"https://www.garda.com/crisis24/news-alerts/331746/guinea-bissau-nationwide-state-of-emergency-extended-through-april-25-due-to-covid-19-update-2",2020-04-25,2020-04-25 20:55:29
"27","R_2whibd7XWJ5bXIKBb","2719576","new_entry","original",NA,NA,"Guinea Bissau is easing some restrictions notably reopening borders for passengers with a medical certificate indicating a negative Covid test result.",2020-05-26,2020-05-26,NA,"Guinea-Bissau","GNB","GW","National",0,NA,NA,"External Border Restrictions","Health Certificates",NA,"",NA,"One or more regional groupings",NA,NA,NA,NA,"All (Travelers + Residents)","Inbound/Outbound","All kinds of transport","Mandatory (Unspecified/Implied)","National Government",NA,NA,NA,NA,"http://www.xinhuanet.com/english/2020-05/27/c_139090008.htm",2020-05-30,2020-05-30 21:08:32
"28","R_pFtwDx3c4TaS5GxBe","7918821","new_entry","original",NA,NA,"The international travel restrictions in Guinea Bissau have been lifted.",2020-07-25,2020-07-25,NA,"Guinea-Bissau","GNB","GW","National",0,NA,NA,"External Border Restrictions","Health Screenings (e.g. temperature checks)",NA,"","Guinea-Bissau","All countries",NA,NA,NA,NA,"All (Travelers + Residents)","Inbound/Outbound","All kinds of transport","Mandatory (Unspecified/Implied)","National Government",NA,NA,NA,NA,"https://reliefweb.int/sites/reliefweb.int/files/resources/UNICEF%20Guinea-Bissau%20COVID-19%20Situation%20Report%20No.%2017%20-%2025-31%20July%202020.pdf",2020-08-12,2020-08-12 16:13:56
"29","R_1n0muvRZEsYynygBi","8103401","new_entry","original",NA,NA,"UNICEF has supported the installation of new hand washing devices in 868 communities to encourage COVID preventative hygienic measures.",2020-07-18,2020-07-18,NA,"Guinea-Bissau","GNB","GW","National",0,NA,NA,"Hygiene","Hygiene measures for commercial areas",NA,"","Guinea-Bissau",NA,NA,NA,NA,NA,NA,NA,NA,"Voluntary/Recommended but No Penalties","Other (Please specify in the text box)",NA,NA,NA,NA,"https://reliefweb.int/sites/reliefweb.int/files/resources/UNICEF%20Guinea-Bissau%20COVID-19%20Situation%20Report%20No.%2016%20%20for%20the%20period%2018%20-%2024%20July%202020.pdf",2020-08-05,2020-08-05 16:30:21
"30","R_1n0muvRZEsYynygBj","8103401","new_entry","original",NA,NA,"UNICEF has supported the installation of new hand washing devices in 868 communities to encourage COVID preventative hygienic measures.",2020-07-18,2020-07-18,NA,"Guinea-Bissau","GNB","GW","National",0,NA,NA,"Hygiene","Hygiene measures for public areas",NA,"","Guinea-Bissau",NA,NA,NA,NA,NA,NA,NA,NA,"Voluntary/Recommended but No Penalties","Other (Please specify in the text box)",NA,NA,NA,NA,"https://reliefweb.int/sites/reliefweb.int/files/resources/UNICEF%20Guinea-Bissau%20COVID-19%20Situation%20Report%20No.%2016%20%20for%20the%20period%2018%20-%2024%20July%202020.pdf",2020-08-05,2020-08-05 16:30:21
