record_id,policy_id,entry_type,correct_type,update_type,update_level,description,date_announced,date_start,date_end,country,ISO_A3,ISO_A2,init_country_level,domestic_policy,province,city,type,type_sub_cat,type_text,institution_status,target_country,target_geog_level,target_region,target_province,target_city,target_other,target_who_what,target_direction,travel_mechanism,compliance,enforcer,index_high_est,index_med_est,index_low_est,index_country_rank,link,date_updated,recorded_date
R_3rUiMhEXbIhAnBAEh,6227030,update,original,,Relaxing,"From April 27, Liechtenstein announced stores, markets, hairdressers, massage and beauty studios will be allowed to be reopened.

",2020-04-17,2020-04-27,2020-05-15,Liechtenstein,LIE,LI,National,1,,,Restriction and Regulation of Businesses,Shopping Centers,,"This type of business  (""Shopping Centers"") is closed/locked down",Liechtenstein,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory with Legal Penalties (Jail Time),National Government,61.8570436227265,53.8370794878452,45.1671083957841,136,https://www.llv.li/medienmitteilungen/detail/3692/regierung-orientiert-uber-das-weitere-vorgehen-in-zusammenhang-mit-dem-coronavirus,2020-04-25,2020-04-25T13:25:46Z
R_3rUiMhEXbIhAnBAAr,6227030,update,original,,Relaxing,"From April 27, Liechtenstein announced stores, markets, hairdressers, massage and beauty studios will be allowed to be reopened.

",2020-04-17,2020-04-27,2020-05-15,Liechtenstein,LIE,LI,National,1,,,Restriction and Regulation of Businesses,Commercial Businesses,,"This type of business  (""Commercial Businesses"") is closed/locked down",Liechtenstein,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory with Legal Penalties (Jail Time),National Government,61.8570436227265,53.8370794878452,45.1671083957841,136,https://www.llv.li/medienmitteilungen/detail/3692/regierung-orientiert-uber-das-weitere-vorgehen-in-zusammenhang-mit-dem-coronavirus,2020-04-25,2020-04-25T13:25:46Z
R_3rUiMhEXbIhAnBADb,6227030,update,original,,Relaxing,"From April 27, Liechtenstein announced stores, markets, hairdressers, massage and beauty studios will be allowed to be reopened.

",2020-04-17,2020-04-27,2020-05-15,Liechtenstein,LIE,LI,National,1,,,Restriction and Regulation of Businesses,Personal Grooming Businesses (e.g. hair salons),,"This type of business  (""Personal Grooming Businesses (e.g. hair salons)"") is closed/locked down",Liechtenstein,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory with Legal Penalties (Jail Time),National Government,61.8570436227265,53.8370794878452,45.1671083957841,136,https://www.llv.li/medienmitteilungen/detail/3692/regierung-orientiert-uber-das-weitere-vorgehen-in-zusammenhang-mit-dem-coronavirus,2020-04-25,2020-04-25T13:25:46Z
R_2PpxPGxBKZdBzNbDx,9669711,new_entry,original,,,"As of May 15, Liechtenstein announced that restaurants, bars etc. are allowed to open if security measurements are implemented. Due to the ""strategically important relevance"" of this sector, special rules apply compared to other sectors.",2020-04-30,2020-05-15,,Liechtenstein,LIE,LI,National,1,,,Restriction and Regulation of Businesses,Restaurants,,"",Liechtenstein,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),Police,,,,,https://www.regierung.li/media/attachments/229-corona-massnahmen-0430.pdf?t=637250522329160905 ; https://www.lhgv.li/application/files/2115/8917/9074/Schutzkonzept_GastroFL_final.pdf,2020-05-14,2020-05-14T09:32:07Z
R_bNQENIKsBpUq1Q5Ed,6227030,update,original,End of Policy,Relaxing,"In Liechtenstein, as of March 16, 2020, the following measures are in effect: Public and private museums, libraries, courses and educational training workshops, casinos, sports centers, fitness centers, gyms, wellness centers, youth centers, public baths, and the cable railway Malbun will be closed. On April 30, the gov announced to suspend this measure on May 15 under the condition of provisions.",2020-04-30,2020-05-15,2020-05-15,Liechtenstein,LIE,LI,National,0,,,Restriction and Regulation of Businesses,Retail Businesses,,"",Liechtenstein,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory with Legal Penalties (Jail Time),National Government,,,,,NA,2020-05-31,2020-05-31T07:33:10Z
R_bNQENIKsBpUq1Q5Dx,6227030,update,original,End of Policy,Relaxing,"In Liechtenstein, as of March 16, 2020, the following measures are in effect: Public and private museums, libraries, courses and educational training workshops, casinos, sports centers, fitness centers, gyms, wellness centers, youth centers, public baths, and the cable railway Malbun will be closed. On April 30, the gov announced to suspend this measure on May 15 under the condition of provisions.",2020-04-30,2020-05-15,2020-05-15,Liechtenstein,LIE,LI,National,0,,,Restriction and Regulation of Businesses,Restaurants,,"",Liechtenstein,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory with Legal Penalties (Jail Time),National Government,,,,,NA,2020-05-31,2020-05-31T07:33:10Z
R_bNQENIKsBpUq1Q5Eh,6227030,update,original,End of Policy,Relaxing,"In Liechtenstein, as of March 16, 2020, the following measures are in effect: Public and private museums, libraries, courses and educational training workshops, casinos, sports centers, fitness centers, gyms, wellness centers, youth centers, public baths, and the cable railway Malbun will be closed. On April 30, the gov announced to suspend this measure on May 15 under the condition of provisions.",2020-04-30,2020-05-15,2020-05-15,Liechtenstein,LIE,LI,National,0,,,Restriction and Regulation of Businesses,Shopping Centers,,"",Liechtenstein,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory with Legal Penalties (Jail Time),National Government,,,,,NA,2020-05-31,2020-05-31T07:33:10Z
R_bNQENIKsBpUq1Q5Ar,6227030,update,original,End of Policy,Relaxing,"In Liechtenstein, as of March 16, 2020, the following measures are in effect: Public and private museums, libraries, courses and educational training workshops, casinos, sports centers, fitness centers, gyms, wellness centers, youth centers, public baths, and the cable railway Malbun will be closed. On April 30, the gov announced to suspend this measure on May 15 under the condition of provisions.",2020-04-30,2020-05-15,2020-05-15,Liechtenstein,LIE,LI,National,0,,,Restriction and Regulation of Businesses,Commercial Businesses,,"",Liechtenstein,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory with Legal Penalties (Jail Time),National Government,,,,,NA,2020-05-31,2020-05-31T07:33:10Z
R_bNQENIKsBpUq1Q5Db,6227030,update,original,End of Policy,Relaxing,"In Liechtenstein, as of March 16, 2020, the following measures are in effect: Public and private museums, libraries, courses and educational training workshops, casinos, sports centers, fitness centers, gyms, wellness centers, youth centers, public baths, and the cable railway Malbun will be closed. On April 30, the gov announced to suspend this measure on May 15 under the condition of provisions.",2020-04-30,2020-05-15,2020-05-15,Liechtenstein,LIE,LI,National,0,,,Restriction and Regulation of Businesses,Personal Grooming Businesses (e.g. hair salons),,"",Liechtenstein,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory with Legal Penalties (Jail Time),National Government,,,,,NA,2020-05-31,2020-05-31T07:33:10Z
R_1P4SiTt6hRDYNskEd,6227030,update,original,End of Policy,Relaxing,"In Liechtenstein, as of March 16, 2020, the following measures are in effect: Public and private museums, libraries, courses and educational training workshops, casinos, sports centers, fitness centers, gyms, wellness centers, youth centers, public baths, and the cable railway Malbun will be closed. As of May 15, museums, libraries and archives are allowed to open again with respective protective measures. Events are still prohibited.",2020-05-08,2020-05-15,2020-05-15,Liechtenstein,LIE,LI,National,0,,,Restriction and Regulation of Businesses,Retail Businesses,,"",Liechtenstein,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory with Legal Penalties (Jail Time),National Government,,,,,NA,2020-05-12,2020-05-12T08:55:48Z
