"","record_id","policy_id","entry_type","correct_type","update_type","update_level","description","date_announced","date_start","date_end","country","ISO_A3","ISO_A2","init_country_level","domestic_policy","province","city","type","type_sub_cat","type_text","institution_status","target_country","target_geog_level","target_region","target_province","target_city","target_other","target_who_what","target_direction","travel_mechanism","compliance","enforcer","index_high_est","index_med_est","index_low_est","index_country_rank","link","date_updated","recorded_date"
"1","R_2c1TkiqVv58EsxYNA","9521409","update","original",NA,NA,"The government of Antigua and Barbuda imposes a nationwide 24 hour curfew on the 2nd of April until April the 9th A curfew from 8PM to 6AM had been imposed earlier on the 27th of March and should have lasted until the 11th of April",2020-04-01,2020-04-02,2020-06-12,"Antigua & Barbuda",NA,NA,"National",1,NA,NA,"Curfew",NA,NA,"",NA,NA,NA,NA,NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory with Legal Penalties (Jail Time),Mandatory with Fines,Mandatory with Exceptions (Please list exceptions in the text entry)","National Government,Military,Police",NA,NA,NA,NA,"http://abma.ag/wp-content/uploads/2020/03/stateofemergencyguidelines-apr2020.pdf",2020-04-03,2020-04-03 17:29:22
"2","R_2wMlAhTICZEcojbNA","1291080","update","original",NA,NA,"The government of Antigua and Barbuda closed the only international airport for all incoming flights on the 26th of March An exception are cargo aircraft private jets and island hopping planes",2020-03-25,2020-03-26,2020-04-09,"Antigua & Barbuda",NA,NA,"National",0,NA,NA,"External Border Restrictions",NA,NA,"","All countries","All countries",NA,NA,NA,NA,"All (Travelers + Residents)","Inbound","Flights","Mandatory (Unspecified/Implied),Mandatory with Exceptions (Please list exceptions in the text entry)","National Government",NA,NA,NA,NA,"https://antigua-barbuda.com/updated-closure-of-vc-bird-international-airport-from-thursday-26-march-2020",2020-04-03,2020-04-03 22:03:50
"3","R_3oWRyeL3EUR2fYTEd","9521409","update","correction","Change of Policy","Both Strengthening and Relaxing","A curfew has been enacted from Thursday 23rd April –1201am to Thursday May 14 2020–12 Midnight This was announced by the government of Antigua and Barbuda on April 22 The initial 24hour curfew started on April 9",2020-05-14,2020-05-14,2020-06-12,"Antigua & Barbuda",NA,NA,"National",0,NA,NA,"Lockdown",NA,NA,"","Antigua and Barbuda","One or more countries, but not all countries",NA,NA,NA,NA,"All (Travelers + Residents)",NA,"Flights,Land Border,Trains,Seaports,Cruises,Ferries","Mandatory with Legal Penalties (Jail Time),Mandatory with Fines,Mandatory with Exceptions (Please list exceptions in the text entry)","National Government",NA,NA,NA,NA,"https://ab.gov.ag/pdf/covid_news/Essential_Services_Statement_April_23_2020_24Hrs_Lockdown_Continues.pdf",2020-07-14,2020-07-14 11:35:59
"4","R_qy0F0LiH2tBQLnjEd","9521409","update","correction","Change of Policy","Both Strengthening and Relaxing","On 8 April the government of Antigua and Barbuda announced that the complete lockdown from 2 April is extended until 0600 on 16 April Originally the lockdown should have lasted until the 9th of April",2020-05-14,2020-05-14,2020-06-12,"Antigua & Barbuda",NA,NA,"National",0,NA,NA,"Lockdown",NA,NA,"","Antigua and Barbuda","One or more countries, but not all countries",NA,NA,NA,NA,"All (Travelers + Residents)",NA,"Flights,Land Border,Trains,Seaports,Cruises,Ferries","Mandatory with Legal Penalties (Jail Time),Mandatory with Fines,Mandatory with Exceptions (Please list exceptions in the text entry)","National Government",NA,NA,NA,NA,"https://www.gov.uk/foreign-travel-advice/antigua-and-barbuda/coronavirus",2020-07-14,2020-07-14 11:21:40
"5","R_3gS0DV8yob3kxvPEd","9521409","update","original",NA,"Strengthening","On 8 April the government of Antigua and Barbuda announced that the complete lockdown from 2 April is extended until 0600 on 16 April Originally the lockdown should have lasted until the 9th of April",2020-04-08,2020-04-08,2020-06-12,"Antigua & Barbuda",NA,NA,"National",0,NA,NA,"Quarantine","Self-Quarantine (i.e. quarantine at home)",NA,"","Antigua and Barbuda","One or more countries, but not all countries",NA,NA,NA,NA,"All (Travelers + Residents)",NA,"Flights,Land Border,Trains,Seaports,Cruises,Ferries","Mandatory with Legal Penalties (Jail Time),Mandatory with Fines,Mandatory with Exceptions (Please list exceptions in the text entry)","National Government",NA,NA,NA,NA,"https://www.gov.uk/foreign-travel-advice/antigua-and-barbuda/coronavirus",2020-04-11,2020-04-11 14:11:25
"6","R_2ALvlDEDiNGWLKYEd","9521409","update","original","Change of Policy","Strengthening","A curfew has been enacted from Thursday 23rd April –1201am to Thursday May 14 2020–12 Midnight This was announced by the government of Antigua and Barbuda on April 22 The initial 24hour curfew started on April 9",2020-04-22,2020-04-23,2020-06-12,"Antigua & Barbuda",NA,NA,"National",0,NA,NA,"Quarantine","Self-Quarantine (i.e. quarantine at home)",NA,"","Antigua and Barbuda","One or more countries, but not all countries",NA,NA,NA,NA,"All (Travelers + Residents)",NA,"Flights,Land Border,Trains,Seaports,Cruises,Ferries","Mandatory with Legal Penalties (Jail Time),Mandatory with Fines,Mandatory with Exceptions (Please list exceptions in the text entry)","National Government",NA,NA,NA,NA,"https://ab.gov.ag/pdf/covid_news/Essential_Services_Statement_April_23_2020_24Hrs_Lockdown_Continues.pdf",2020-04-27,2020-04-27 15:14:24
"7","R_1d6WDBi9RV0UjoCEd","9521409","update","original","Change of Policy","Both Strengthening and Relaxing","The government of Antigua and Barbuda is enforcing a nationwide curfew with few exceptions from 28th of March for two weeks The curfew will be in place from 8PM to 6AM",2020-05-14,2020-05-14,2020-06-12,"Antigua & Barbuda",NA,NA,"National",0,NA,NA,"Quarantine","Self-Quarantine (i.e. quarantine at home)",NA,"","Antigua and Barbuda","One or more countries, but not all countries",NA,NA,NA,NA,"All (Travelers + Residents)",NA,"Flights,Land Border,Trains,Seaports,Cruises,Ferries","Mandatory with Legal Penalties (Jail Time),Mandatory with Fines,Mandatory with Exceptions (Please list exceptions in the text entry)","National Government",NA,NA,NA,NA,"NA",2020-06-12,2020-06-12 21:01:06
