record_id,policy_id,entry_type,correct_type,update_type,update_level,description,date_announced,date_start,date_end,country,ISO_A3,ISO_A2,init_country_level,domestic_policy,province,ISO_L2,city,type,type_sub_cat,type_text,institution_status,target_country,target_geog_level,target_region,target_province,target_city,target_other,target_who_what,target_direction,travel_mechanism,compliance,enforcer,index_high_est,index_med_est,index_low_est,index_country_rank,link,date_updated,recorded_date
R_BGiixVcCA5vIKIxNA,3371158,new_entry,original,,,"On March 31, Peru anounced the possibility of affiliates to the national bond fund (AFP - Administradoras Privadas e Fondos de Pensiones ) to withdraw up to 2,000 soles in case they have not been working in the last 12 months. Active workers/contributors can skip their contribution in the months of April and May.",2020-03-31,2020-04-01,2020-05-31,Peru,PER,PE,National,1,,,,Other Policy Not Listed Above,,"Concerns the National Bond Fund; affiliates out of work in the last 12 months are enabled to withdraw 2,000 soles (1000 on month, 1000 the following). Active workers can skip their contribution payments in the months of april and may.",,Peru,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Voluntary/Recommended but No Penalties,National Government,55.9481618300274,53.5466055456929,51.5602106623037,145,https://elperuano.pe/noticia-trabajadores-podran-retirar-hasta-s-2000-sus-afp-93699.aspx,2020-04-15,2020-04-15T12:28:06Z
R_AiWVts1LbqGfwQNNA,8080294,new_entry,original,,,"On April 7th, the Peruvian Ministry of Labour anounced a special payment of S/ 380 soles for vulnerable independent workers for which they can apply through the website bonoindependiente.pe. It is shall reach approximately 780 000 families.",2020-04-07,2020-04-07,,Peru,PER,PE,National,1,,,,Other Policy Not Listed Above,,The finacial aid is directed to vulnerable independent workers and consists in a payment of 380 soles upon solicting the aid and meeting the criteria.,,Peru,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Voluntary/Recommended but No Penalties,"National Government,Provincial/State Government",55.4894362636384,54.4626917363453,53.390201511505,171,https://twitter.com/MTPE_Peru/status/1247502553375477760/photo/1,2020-04-14,2020-04-14T14:05:22Z
R_1CKEbPEvXmrnPGqNA,5637857,new_entry,original,,,"On March 21, the Peruvian Ministry of Education launched an educational song for children in various indigenous languages to promote hygiene standards and raise awareness for the spread of the coronavirus among the young population.",2020-03-21,2020-03-21,,Peru,PER,PE,National,1,,,,Public Awareness Measures,,,,Peru,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Voluntary/Recommended but No Penalties,Other (Please specify in the text box),56.4465621250723,53.2303955045589,50.9635396625045,156,https://peru21.pe/peru/escolares-ya-pueden-escuchar-cuento-en-10-lenguas-originarias-los-ninos-contra-el-coronavirus-nnpp-noticia/,2020-04-15,2020-04-15T09:55:59Z
R_2BkVRQaDMGLEUQKAx,100182,new_entry,original,,,"On August 30th, the Peruvian government launched a national public awareness campaign named ""El COVID no mata solo. No seamos cómplices"" (COVID does not kill alone. Let's not be accomplices). The impact campaign, which will be used in TV, printed press, street billboards, social networks, radio, etc., aims at changing behaviour to reduce the incidence of contagions through social meetings. This is the first part of a three-stage campaign.",2020-08-30,2020-08-30,,Peru,PER,PE,National,1,,,,Public Awareness Measures,Disseminating information related to COVID-19 to the public that is reliable and factually accurate,,,Peru,"One or more countries, but not all countries",,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),"National Government,Provincial/State Government,Municipal Government,New (COVID-19 specific) Task Force,Other (Please specify in the text box)",,,,,https://andina.pe/agencia/noticia-gobierno-lanza-campanael-covid-no-mata-solo-no-seamos-complices-811856.aspx,2020-09-01,2020-09-01T09:23:01Z
R_1BSovoeByW0XBIvAx,1011328,new_entry,original,,,"On June 15th, the president of Peru announced a new campaign named ""Primero mi salud"" (My health first), which is aimed at emphasizing self care measures (hand wash, sanitizing, mask wearing, social distancing) in order to protect others. The new campaign targets everyone, and specially those that have to return to work since the campaign starts at the same time that shopping centres and conglomerates reopen their doors as part of Phase 2 of the economic reactivation.",2020-06-15,2020-09-15,2020-08-30,Peru,PER,PE,National,1,,,,Public Awareness Measures,Disseminating information related to COVID-19 to the public that is reliable and factually accurate,,,Peru,"One or more countries, but not all countries",,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,,,,,https://www.tvperu.gob.pe/noticias/nacionales/presidente-martin-vizcarra-ahora-nuestro-lema-es-primero-mi-salud,2020-09-01,2020-09-01T09:52:41Z
R_2VykzHRIsB5rkE8Ax,1011328,update,original,End of Policy,,"On June 15th, the president of Peru announced a new campaign named ""Primero mi salud"" (My health first), which is aimed at emphasizing self care measures (hand wash, sanitizing, mask wearing, social distancing) in order to protect others. The new campaign targets everyone, and specially those that have to return to work since the campaign starts at the same time that shopping centres and conglomerates reopen their doors as part of Phase 2 of the economic reactivation. UPDATE: The announcement on August 30th of the new campaign ""El COVID no mata solo"" effectively ended the ""Primero mi salud"" campaign.",2020-06-15,2020-09-15,2020-08-30,Peru,PER,PE,National,1,,,,Public Awareness Measures,Disseminating information related to COVID-19 to the public that is reliable and factually accurate,,,Peru,"One or more countries, but not all countries",,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,,,,,NA,2020-09-01,2020-09-01T09:55:52Z
R_2WA6ANfpliGMBmHEr,1241346,new_entry,original,,,"On March, 11, Peru is enforcing a two-week quarantine on all passengers, including Peruvian nationals arriving from or having visited countries which are selected and listed by the Centro
de Epidemiología, Prevención y Control de Enfermedades (Center of Empidemology, Disease Prevention and Control), namely Spain, France, Italy and China.",2020-03-11,2020-03-11,2020-06-09,Peru,PER,PE,National,0,,,,Quarantine,Self-Quarantine (i.e. quarantine at home),,,"China,France,Italy,Spain","One or more countries, but not all countries",,,,,All (Travelers + Residents),Inbound,All kinds of transport,Mandatory (Unspecified/Implied),National Government,51.2552940721054,50.0829728380358,48.8582473347829,88,https://www.gob.pe/institucion/minsa/normas-legales/459902-008-2020-sa,2020-04-02,2020-04-02T13:03:24Z
R_1msFKyuxJc3w3RnEp,4029792,new_entry,original,,,"Starting March 16, Peru, for a duration of 15 days, restricts commercial activities in the following manner: all shops and and other commercial establishments are closed aprt from those that provide food products, toiletries, products and goods of first necessity, pharmaceutical and medical products, optican or orthopaedic products and combustible. The competent authority is reserved the right to close further establishments in case of mainfestation of risk of contagion. Restarurants etc. are closed.
",2020-03-15,2020-03-16,2020-03-30,Peru,PER,PE,National,1,,,,Restriction and Regulation of Businesses,Retail Businesses,,"This type of business  (""Retail Businesses"") is closed/locked down",Peru,,,,,,All Residents (Citizen Residents + Foreign Residents),,,"Mandatory with Legal Penalties (Jail Time),Mandatory with Fines","Military,Provincial/State Government,Municipal Government,Police",54.2012135935888,53.1642952301882,52.2012665552632,174,https://cdn.www.gob.pe/uploads/document/file/566448/DS044-PCM_1864948-2.pdf,2020-04-03,2020-04-03T09:55:39Z
R_1msFKyuxJc3w3RnEi,4029792,new_entry,original,,,"Starting March 16, Peru, for a duration of 15 days, restricts commercial activities in the following manner: all shops and and other commercial establishments are closed aprt from those that provide food products, toiletries, products and goods of first necessity, pharmaceutical and medical products, optican or orthopaedic products and combustible. The competent authority is reserved the right to close further establishments in case of mainfestation of risk of contagion. Restarurants etc. are closed.
",2020-03-15,2020-03-16,2020-03-30,Peru,PER,PE,National,1,,,,Restriction and Regulation of Businesses,Restaurants,,"This type of business  (""Restaurants"") is closed/locked down",Peru,,,,,,All Residents (Citizen Residents + Foreign Residents),,,"Mandatory with Legal Penalties (Jail Time),Mandatory with Fines","Military,Provincial/State Government,Municipal Government,Police",54.2012135935888,53.1642952301882,52.2012665552632,174,https://cdn.www.gob.pe/uploads/document/file/566448/DS044-PCM_1864948-2.pdf,2020-04-03,2020-04-03T09:55:39Z
R_1msFKyuxJc3w3RnEt,4029792,new_entry,original,,,"Starting March 16, Peru, for a duration of 15 days, restricts commercial activities in the following manner: all shops and and other commercial establishments are closed aprt from those that provide food products, toiletries, products and goods of first necessity, pharmaceutical and medical products, optican or orthopaedic products and combustible. The competent authority is reserved the right to close further establishments in case of mainfestation of risk of contagion. Restarurants etc. are closed.
",2020-03-15,2020-03-16,2020-03-30,Peru,PER,PE,National,1,,,,Restriction and Regulation of Businesses,Shopping Centers,,"This type of business  (""Shopping Centers"") is closed/locked down",Peru,,,,,,All Residents (Citizen Residents + Foreign Residents),,,"Mandatory with Legal Penalties (Jail Time),Mandatory with Fines","Military,Provincial/State Government,Municipal Government,Police",54.2012135935888,53.1642952301882,52.2012665552632,174,https://cdn.www.gob.pe/uploads/document/file/566448/DS044-PCM_1864948-2.pdf,2020-04-03,2020-04-03T09:55:39Z
R_1msFKyuxJc3w3RnAu,4029792,new_entry,original,,,"Starting March 16, Peru, for a duration of 15 days, restricts commercial activities in the following manner: all shops and and other commercial establishments are closed aprt from those that provide food products, toiletries, products and goods of first necessity, pharmaceutical and medical products, optican or orthopaedic products and combustible. The competent authority is reserved the right to close further establishments in case of mainfestation of risk of contagion. Restarurants etc. are closed.
",2020-03-15,2020-03-16,2020-03-30,Peru,PER,PE,National,1,,,,Restriction and Regulation of Businesses,Commercial Businesses,,"This type of business  (""Commercial Businesses"") is closed/locked down",Peru,,,,,,All Residents (Citizen Residents + Foreign Residents),,,"Mandatory with Legal Penalties (Jail Time),Mandatory with Fines","Military,Provincial/State Government,Municipal Government,Police",54.2012135935888,53.1642952301882,52.2012665552632,174,https://cdn.www.gob.pe/uploads/document/file/566448/DS044-PCM_1864948-2.pdf,2020-04-03,2020-04-03T09:55:39Z
R_1msFKyuxJc3w3RnDi,4029792,new_entry,original,,,"Starting March 16, Peru, for a duration of 15 days, restricts commercial activities in the following manner: all shops and and other commercial establishments are closed aprt from those that provide food products, toiletries, products and goods of first necessity, pharmaceutical and medical products, optican or orthopaedic products and combustible. The competent authority is reserved the right to close further establishments in case of mainfestation of risk of contagion. Restarurants etc. are closed.
",2020-03-15,2020-03-16,2020-03-30,Peru,PER,PE,National,1,,,,Restriction and Regulation of Businesses,Personal Grooming Businesses (e.g. hair salons),,"This type of business  (""Personal Grooming Businesses (e.g. hair salons)"") is closed/locked down",Peru,,,,,,All Residents (Citizen Residents + Foreign Residents),,,"Mandatory with Legal Penalties (Jail Time),Mandatory with Fines","Military,Provincial/State Government,Municipal Government,Police",54.2012135935888,53.1642952301882,52.2012665552632,174,https://cdn.www.gob.pe/uploads/document/file/566448/DS044-PCM_1864948-2.pdf,2020-04-03,2020-04-03T09:55:39Z
