record_id,policy_id,entry_type,correct_type,update_type,update_level,description,date_announced,date_start,date_end,country,ISO_A3,ISO_A2,init_country_level,domestic_policy,province,city,type,type_sub_cat,type_text,institution_status,target_country,target_geog_level,target_region,target_province,target_city,target_other,target_who_what,target_direction,travel_mechanism,compliance,enforcer,index_high_est,index_med_est,index_low_est,index_country_rank,link,date_updated,recorded_date
R_1oA05cfexpooo5bDi,43464,new_entry,original,,,Monaco is enforcing a Closure of Schools after March 16.,2020-03-14,2020-03-16,2020-05-18,Monaco,MCO,MC,National,1,,,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below),,Preschool or childcare facilities closed/locked down,Monaco,,,,,,All Residents (Citizen Residents + Foreign Residents),,,,National Government,53.5160430196714,52.5917497452512,51.6925952651238,151,https://www.hellomonaco.com/news/latest-news/closure-of-creches-and-schools-in-monaco-and-increasing-prudent-restrictions-due-to-coronavirus/,2020-03-30,2020-03-30T14:22:08Z
R_1oA05cfexpooo5bDk,43464,new_entry,original,,,Monaco is enforcing a Closure of Schools after March 16.,2020-03-14,2020-03-16,2020-05-18,Monaco,MCO,MC,National,1,,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,Primary Schools closed/locked down,Monaco,,,,,,All Residents (Citizen Residents + Foreign Residents),,,,National Government,53.5160430196714,52.5917497452512,51.6925952651238,151,https://www.hellomonaco.com/news/latest-news/closure-of-creches-and-schools-in-monaco-and-increasing-prudent-restrictions-due-to-coronavirus/,2020-03-30,2020-03-30T14:22:08Z
R_1oA05cfexpooo5bEi,43464,new_entry,original,,,Monaco is enforcing a Closure of Schools after March 16.,2020-03-14,2020-03-16,2020-05-18,Monaco,MCO,MC,National,1,,,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,Secondary Schools closed/locked down,Monaco,,,,,,All Residents (Citizen Residents + Foreign Residents),,,,National Government,53.5160430196714,52.5917497452512,51.6925952651238,151,https://www.hellomonaco.com/news/latest-news/closure-of-creches-and-schools-in-monaco-and-increasing-prudent-restrictions-due-to-coronavirus/,2020-03-30,2020-03-30T14:22:08Z
R_1oA05cfexpooo5bBr,43464,new_entry,original,,,Monaco is enforcing a Closure of Schools after March 16.,2020-03-14,2020-03-16,2020-05-18,Monaco,MCO,MC,National,1,,,Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions),,Higher education institutions closed/locked down,Monaco,,,,,,All Residents (Citizen Residents + Foreign Residents),,,,National Government,53.5160430196714,52.5917497452512,51.6925952651238,151,https://www.hellomonaco.com/news/latest-news/closure-of-creches-and-schools-in-monaco-and-increasing-prudent-restrictions-due-to-coronavirus/,2020-03-30,2020-03-30T14:22:08Z
R_3OlFmw6MYxlNUHQEi,2796645,new_entry,original,,,"Monaco allowing return of lycée pupils (Year 12 (1ère), Year 13 (Terminale) and BTS students) to school on May 11, while other classes continue education remotely until May 18.",2020-04-15,2020-05-11,2020-05-18,Monaco,MCO,MC,National,1,,,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,Secondary Schools allowed to open with conditions,Monaco,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,,,,,https://monacolife.net/masks-schools-reopening-next-step/ ; https://en.gouv.mc/A-la-Une-du-Portail/Lifting-the-lockdown-in-the-Principality-step-by-step,2020-07-08,2020-07-08T22:19:30Z
R_ZBQZsONIp3dkNYlDi,43464,update,original,End of Policy,,"Monaco is enforcing a Closure of Schools after March 16. Schools start re-opening on May 11, allowing Secondary School Year 12, 13 and BTS students to return to class.",2020-04-15,2020-05-11,2020-05-18,Monaco,MCO,MC,National,0,,,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below),,"",Monaco,,,,,,All Residents (Citizen Residents + Foreign Residents),,,,National Government,,,,,"NA ; https://en.gouv.mc/A-la-Une-du-Portail/Lifting-the-lockdown-in-the-Principality-step-by-step ; Monaco Government Website ; Lifting the lockdown in the Principality, step by step",2020-07-08,2020-07-08T21:53:17Z
R_ZBQZsONIp3dkNYlDk,43464,update,original,End of Policy,,"Monaco is enforcing a Closure of Schools after March 16. Schools start re-opening on May 11, allowing Secondary School Year 12, 13 and BTS students to return to class.",2020-04-15,2020-05-11,2020-05-18,Monaco,MCO,MC,National,0,,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,"",Monaco,,,,,,All Residents (Citizen Residents + Foreign Residents),,,,National Government,,,,,"NA ; https://en.gouv.mc/A-la-Une-du-Portail/Lifting-the-lockdown-in-the-Principality-step-by-step ; Monaco Government Website ; Lifting the lockdown in the Principality, step by step",2020-07-08,2020-07-08T21:53:17Z
R_ZBQZsONIp3dkNYlEi,43464,update,original,End of Policy,,"Monaco is enforcing a Closure of Schools after March 16. Schools start re-opening on May 11, allowing Secondary School Year 12, 13 and BTS students to return to class.",2020-04-15,2020-05-11,2020-05-18,Monaco,MCO,MC,National,0,,,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,"",Monaco,,,,,,All Residents (Citizen Residents + Foreign Residents),,,,National Government,,,,,"NA ; https://en.gouv.mc/A-la-Une-du-Portail/Lifting-the-lockdown-in-the-Principality-step-by-step ; Monaco Government Website ; Lifting the lockdown in the Principality, step by step",2020-07-08,2020-07-08T21:53:17Z
R_ZBQZsONIp3dkNYlBr,43464,update,original,End of Policy,,"Monaco is enforcing a Closure of Schools after March 16. Schools start re-opening on May 11, allowing Secondary School Year 12, 13 and BTS students to return to class.",2020-04-15,2020-05-11,2020-05-18,Monaco,MCO,MC,National,0,,,Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions),,"",Monaco,,,,,,All Residents (Citizen Residents + Foreign Residents),,,,National Government,,,,,"NA ; https://en.gouv.mc/A-la-Une-du-Portail/Lifting-the-lockdown-in-the-Principality-step-by-step ; Monaco Government Website ; Lifting the lockdown in the Principality, step by step",2020-07-08,2020-07-08T21:53:17Z
R_2sXUopXwc5wmKrZEi,8856299,new_entry,original,,,"Monaco allowing return of college pupils (Year 7 (6ème), Year 10 (3ème) and special needs students) to school on May 18.",2020-04-15,2020-05-18,2020-05-25,Monaco,MCO,MC,National,1,,,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,Secondary Schools allowed to open with conditions,Monaco,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,,,,,https://monacolife.net/masks-schools-reopening-next-step/ ; https://en.gouv.mc/A-la-Une-du-Portail/Lifting-the-lockdown-in-the-Principality-step-by-step,2020-07-08,2020-07-08T22:28:24Z
R_2SjjjoaGjDotp2pDk,557774,new_entry,original,,,"Monaco allowing return of return of primary school pupils (Year 2 (CP) and Year 6 (CM2) pupils) to school May 25. All other classes than these and others that already returned will continue education remotely. Nursery schools, crèches, and the Academy of Music will remain closed.",2020-04-15,2020-05-25,,Monaco,MCO,MC,National,1,,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,Primary Schools allowed to open with conditions,Monaco,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,,,,,https://monacolife.net/masks-schools-reopening-next-step/ ; https://en.gouv.mc/A-la-Une-du-Portail/Lifting-the-lockdown-in-the-Principality-step-by-step,2020-07-08,2020-07-08T22:36:02Z
R_1oiQde36ZIidRHdNA,7509336,new_entry,correction,,,Monaco is enforcing a Curfew on all residents after March 24 from 10 pm to 5 am.,2020-03-20,2020-03-20,,Monaco,MCO,MC,National,1,,,Curfew,,,"",Monaco,,,,,,All Residents (Citizen Residents + Foreign Residents),,,"Mandatory with Fines,Mandatory with Exceptions (Please list exceptions in the text entry)","National Government,Ministry/Department of Health,Police",53.9770313930156,53.0167607047751,51.9015219006384,153,https://monacolife.net/prince-sanctions-curfew-on-monaco/,2020-04-02,2020-04-02T09:57:23Z
R_3shSJoSBv6TDyafNA,9699620,new_entry,original,,,Monaco is enforcing a Curfew on all residents after March 22.,2020-03-22,2020-03-22,,Monaco,MCO,MC,National,1,,,Curfew,,,"",Monaco,,,,,,All Residents (Citizen Residents + Foreign Residents),,,"Mandatory with Fines,Mandatory with Exceptions (Please list exceptions in the text entry)","National Government,Ministry/Department of Health,Police",54.3548521394758,53.1689201646963,51.6731806273721,153,https://en.gouv.mc/Portail-du-Gouvernement/Policy-Practice/Security/News/CORONAVIRUS-restrictions-on-movement-at-night-in-Principality-of-Monaco-from-Sunday-evening,2020-03-30,2020-03-30T15:19:01Z
R_R9vWeObfHB5f3VvNA,7755963,new_entry,original,,,Monaco is enforcing External Border Restrictions on all travelers (travel only if it is necessary) after March 20.,2020-03-20,2020-03-20,,Monaco,MCO,MC,National,0,,,External Border Restrictions,,,"",All countries,All countries,,,,,All Travelers (Citizen Travelers + Foreign Travelers ),Inbound/Outbound,All kinds of transport,Mandatory with Fines,"Ministry/Department of Health,Police",53.9770313930156,53.0167607047751,51.9015219006384,153,https://www.gouv.mc/Action-Gouvernementale/Le-Social-et-la-Sante/Actualites/Zones-a-risque,2020-03-30,2020-03-30T15:10:33Z
R_pt9ef9WSmGqTMHvNA,1516630,new_entry,original,,,Monaco is enforcing Health Monitoring on all COVID19-cases with mild symptoms which are in home-isolation after March 23.,2020-03-23,2020-03-23,,Monaco,MCO,MC,National,1,,,Health Monitoring,,,"",Monaco,"One or more countries, but not all countries",,,,,All Residents (Citizen Residents + Foreign Residents),Inbound,Not Applicable,Mandatory with Fines,"National Government,Ministry/Department of Health",54.2288245458359,53.1511379652695,52.0349789261126,150,https://en.gouv.mc/Portail-du-Gouvernement/News/COVID-19-Prince-s-Government-sets-up-a-Home-Monitoring-Centre,2020-03-30,2020-03-30T15:38:22Z
R_2sbThHEyTOXzsfKNA,5472412,new_entry,original,,,"On March 23, Monaco establishes Home Patient Follow-Up Centre to monitor residents that test positive for Covid-19 or have symptoms of Covid-19 but do not require hospitilization.",2020-03-23,2020-03-23,2020-05-04,Monaco,MCO,MC,National,0,,,Health Monitoring,,,"",Monaco,,,,,,,,,Voluntary/Recommended but No Penalties,Ministry/Department of Health,54.2288245458359,53.1511379652695,52.0349789261126,150,https://en.gouv.mc/A-la-Une-du-Portail/Home-Patient-Follow-Up-Centre-moves-to-standby-mode,2020-10-26,2020-10-26T20:36:33Z
R_DvLh1Sk98auY90dBk,3841974,new_entry,original,,,Child safe hand sanitizers will be made available to all schools and daycares.,2020-02-26,2020-02-26,,Monaco,MCO,MC,National,0,,,Health Resources,Hand Sanitizer,,"",Monaco,,,,,,,,,Voluntary/Recommended but No Penalties,National Government,51.1206360550291,49.2243195741148,46.0922509515721,111,https://en.gouv.mc/A-la-Une-du-Portail/Information-about-COVID-19-in-the-Principality-of-Monaco,2020-07-23,2020-07-23T20:55:03Z
R_ctBYKLW2sqkOiYNCf,268035,new_entry,original,,,"Monaco is enforcing a Health Resources Measure after March 14: No one should wear face masks, only emergency and health care staff.",2020-03-15,2020-03-15,,Monaco,MCO,MC,National,1,,,Health Resources,Masks,,"",Monaco,"One or more countries, but not all countries",,,,,All Residents (Citizen Residents + Foreign Residents),Inbound,Not Applicable,Voluntary/Recommended but No Penalties,National Government,53.7353804315185,52.4726887427141,51.0794693383832,154,https://covid19.mc/en/on-vous-repond/,2020-03-30,2020-03-30T10:03:22Z
R_3oFLTnV6AdFuiWSCf,3640197,new_entry,original,,,Monaco will distribute two free masks to each citizen beginning April 17.,2020-04-16,2020-04-17,,Monaco,MCO,MC,National,0,,,Health Resources,Masks,,"",Monaco,,,,,,,,,Voluntary/Recommended but No Penalties,National Government,57.6655147460754,53.1348512371472,46.6049356807782,103,https://en.gouv.mc/Policy-Practice/Coronavirus-Covid-2019/Actualites/Didier-Gamerdinger-today-discusses-masks-tests-and-digital-tracing-All-residents-of-Principality-to-receive-preventive-masks,2020-07-08,2020-07-08T20:57:36Z
R_1JOT5JcFACNh2DqCf,268035,update,original,,Strengthening,Monaco is recommending for everyone to wear masks and is distributing free masks for all residents after April 18.,2020-04-16,2020-04-20,,Monaco,MCO,MC,National,0,,,Health Resources,Masks,,"",Monaco,"One or more countries, but not all countries",,,,,All (Travelers + Residents),Inbound,Not Applicable,Voluntary/Recommended but No Penalties,National Government,58.3251621354001,53.2143647101845,46.699831343578,104,https://en.gouv.mc/Policy-Practice/Coronavirus-Covid-2019/Actualites/Didier-Gamerdinger-today-discusses-masks-tests-and-digital-tracing-All-residents-of-Principality-to-receive-preventive-masks,2020-04-18,2020-04-18T10:00:41Z
R_1rDsiqIhZ10UaidCf,9218569,new_entry,original,,,Monaco government authorizes the sale masks through the government's supply chain on April 27.,2020-04-27,2020-04-27,,Monaco,MCO,MC,National,0,,,Health Resources,Masks,,"",Monaco,,,,,,,,,Voluntary/Recommended but No Penalties,National Government,59.2387956562095,53.2318831062901,46.3096137647779,105,https://en.gouv.mc/A-la-Une-du-Portail/The-Government-Wishes-to-Make-it-Easier-for-Employers-to-Obtain-Supplies-of-Masks ; https://en.gouv.mc/A-la-Une-du-Portail/Masks-Are-on-Sale-in-Several-Monegasque-shops,2020-11-13,2020-11-13T20:33:47Z
R_Zw1pybpkEziHxzbCf,107277,new_entry,original,,,"""On 6th July, the Principality donated personal protective equipment and groceries to the General Directorate of Civil Protection (DGPC) of Mali in the capital Bamako, as part of the fight against the coronavirus. Donation of equipment and consumables.""",2020-07-06,2020-07-06,2020-07-06,Monaco,MCO,MC,National,0,,,Health Resources,Masks,,"",Mali,One or more countries and one or more regional groupings,,,,,Health-Related Supplies,,Not Applicable,Voluntary/Recommended but No Penalties,National Government,,,,,https://www.monaco-tribune.com/en/2020/07/monaco-supports-mali-in-the-fight-against-covid-19/#,2020-07-29,2020-07-29T08:55:00Z
R_Zw1pybpkEziHxzbEy,107277,new_entry,original,,,"""On 6th July, the Principality donated personal protective equipment and groceries to the General Directorate of Civil Protection (DGPC) of Mali in the capital Bamako, as part of the fight against the coronavirus. Donation of equipment and consumables.""",2020-07-06,2020-07-06,2020-07-06,Monaco,MCO,MC,National,0,,,Health Resources,Unspecified Health Materials,,"",Mali,One or more countries and one or more regional groupings,,,,,Health-Related Supplies,,Not Applicable,Voluntary/Recommended but No Penalties,National Government,,,,,https://www.monaco-tribune.com/en/2020/07/monaco-supports-mali-in-the-fight-against-covid-19/#,2020-07-29,2020-07-29T08:55:00Z
R_3p2UgQVbbB7DA70Dr,8638623,new_entry,original,,,"Monaco government working to expand PCR testing capacity from 960 tests per week to 1,260 tests per week by opening additional sites and ordering a new Abott automated system, by August 31.",2020-08-28,2020-08-31,,Monaco,MCO,MC,National,0,,,Health Resources,Public Testing Facilities (e.g. drive-in testing for COVID-19),,"",Monaco,,,,,,,,,Voluntary/Recommended but No Penalties,National Government,,,,,https://en.gouv.mc/A-la-Une-du-Portail/COVID-19-The-Prince-s-Government-Continues-to-Increase-the-Number-of-PCR-Tests,2020-12-06,2020-12-06T04:41:03Z
R_3p2UgQVbbB7DA70Cs,8638623,new_entry,original,,,"Monaco government working to expand PCR testing capacity from 960 tests per week to 1,260 tests per week by opening additional sites and ordering a new Abott automated system, by August 31.",2020-08-28,2020-08-31,,Monaco,MCO,MC,National,0,,,Health Resources,Other Health Infrastructure,,"",Monaco,,,,,,,,,Voluntary/Recommended but No Penalties,National Government,,,,,https://en.gouv.mc/A-la-Une-du-Portail/COVID-19-The-Prince-s-Government-Continues-to-Increase-the-Number-of-PCR-Tests,2020-12-06,2020-12-06T04:41:03Z
R_2Esljnw2nlwhGAuNA,5830226,new_entry,original,,,"Monaco government to launch mass Covid-10 testing campaign, offering free voluntary rapid tests to all residents over the age of 5, starting May 18th.",2020-05-14,2020-05-18,2020-07-14,Monaco,MCO,MC,National,0,,,Health Testing,,,"",Monaco,,,,,,,,,Voluntary/Recommended but No Penalties,National Government,,,,,https://en.gouv.mc/A-la-Une-du-Portail/Principality-to-launch-mass-testing-campaign-from-next-week,2020-11-13,2020-11-13T21:44:57Z
R_2E1btZtePiMOfN8NA,5830226,update,original,Change of Policy,,"Monaco government to launch mass Covid-10 testing campaign, offering free voluntary rapid tests to all residents over the age of 5, starting May 18th. Tests to be available to residents 5 years and under starting June 3.",2020-05-14,2020-05-18,2020-07-14,Monaco,MCO,MC,National,0,,,Health Testing,,,"",Monaco,,,,,,,,,Voluntary/Recommended but No Penalties,National Government,,,,,NA,2020-12-01,2020-12-01T22:40:53Z
R_1M0bCxGMKhqYgjgNA,5830226,update,original,End of Policy,,"Monaco government to launch mass Covid-10 testing campaign, offering free voluntary rapid tests to all residents over the age of 5, starting May 18th. Campaign ended on July 14, going forward residents are responsible for meeting the costs of their tests.",2020-05-14,2020-07-14,2020-07-14,Monaco,MCO,MC,National,0,,,Health Testing,,,"",Monaco,,,,,,,,,Voluntary/Recommended but No Penalties,National Government,,,,,NA,2020-12-06,2020-12-06T04:28:45Z
R_ustExRvgffjuigFCo,7035610,new_entry,original,,,In nursing homes and Princess Grace Hospital stronger disinfection measures must be adopted.,2020-02-28,2020-02-28,,Monaco,MCO,MC,National,0,,,Hygiene,Other Areas Hygiene Measures Applied,,"",Monaco,,,,,,,,,Voluntary/Recommended but No Penalties,National Government,50.9345126905503,49.1784908669568,46.9017941175915,102,https://en.gouv.mc/A-la-Une-du-Portail/Information-about-COVID-19-in-the-Principality-of-Monaco,2020-07-23,2020-07-23T21:14:50Z
R_bge7WyJwy6EWmf7NA,4482243,new_entry,original,,,"Monaco implements health measures as reopening begins; including hand sanitizer available everywhere, regular sterilization of passageways and places people gather, and recommended use of plexiglass at shop tills, starting May 4.",2020-04-28,2020-05-04,,Monaco,MCO,MC,National,0,,,Hygiene,,,"",Monaco,,,,,,,,,Mandatory (Unspecified/Implied),National Government,,,,,https://en.gouv.mc/A-la-Une-du-Portail/Lifting-the-lockdown-in-the-Principality-step-by-step,2020-11-13,2020-11-13T20:54:09Z
R_1FPqqoH83K1mk4UBu,3958948,new_entry,original,,,Monaco announces fine for dumping of masks and gloves in public areas to reduce transmission of Covid-19 starting June 18.,2020-06-18,2020-06-18,,Monaco,MCO,MC,National,0,,,Hygiene,Hygiene measures for public areas,,"",Monaco,,,,,,,,,Mandatory with Fines,Other (Please specify in the text box),,,,,https://en.gouv.mc/Policy-Practice/Security/News/Crackdown-on-anti-social-dumping-of-masks-and-gloves-on-public-roads,2020-12-01,2020-12-01T23:08:58Z
R_9t4z7K8foEwcVPjEj,8696128,new_entry,correction,,,"Monaco is enforcing a Quarantine on all Residents after March 20 (Exceptions: to purchase supplies required for work and essential supplies from local shops and businesses that are authorised to remain open to the public, for health reasons, for critical family reasons, to assist vulnerable people or look after children, for individual physical exercise and to walk pets).",2020-03-20,2020-03-20,2020-05-03,Monaco,MCO,MC,National,0,,,Lockdown,,,"",Monaco,"One or more countries, but not all countries",,,,,All Residents (Citizen Residents + Foreign Residents),Inbound,Not Applicable,"Mandatory with Fines,Mandatory with Exceptions (Please list exceptions in the text entry)","National Government,Police",53.9770313930156,53.0167607047751,51.9015219006384,153,https://en.gouv.mc/Policy-Practice/Social-Affairs-and-Health/News/CORONAVIRUS-Fermeture-des-acces-au-littoral-des-jardins-publics-et-des-aires-de-jeux,2020-07-14,2020-07-14T10:39:30Z
R_2pRF5KzF4sYpmhENA,4814900,new_entry,original,,,"Monaco extends lockdown from April 10 to May 3 (excludes travel to essential jobs, travel to store for essential purchases, travel for health reasons, travel for critical family reasons, brief outings for exercise/pets, travel for legal or administrative summons, or travel to take part in public interest activities at the request of the administrative authorities).",2020-04-10,2020-04-10,2020-05-03,Monaco,MCO,MC,National,0,,,Lockdown,,,"",Monaco,,,,,,,,,Mandatory with Fines,Police,57.2573352506663,53.2452876816428,48.180228210114,114,https://en.gouv.mc/A-la-Une-du-Portail/CORONAVIRUS-Lockdown-extended-to-3-May-inclusive,2020-09-04,2020-09-04T21:43:22Z
R_qKjGY0i4zuoKFbjNA,630738,new_entry,original,,,Monaco is enforcing a New Task force or Bureau after March 20.,2020-03-20,2020-03-20,,Monaco,MCO,MC,National,1,,,"New Task Force, Bureau or Administrative Configuration",,,"",Monaco,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),"National Government,Ministry/Department of Health,Other (Please specify in the text box)",53.9770313930156,53.0167607047751,51.9015219006384,153,https://www.monaco-tribune.com/en/coronavirus-live/,2020-03-30,2020-03-30T15:17:04Z
R_1n7bqovZjxUpq3ECj,3333118,new_entry,original,,,Monaco establishes an Anonymous Counselling & Wellbeing Unit available to all residents for free on Aprii 1.,2020-04-01,2020-04-01,,Monaco,MCO,MC,National,1,,,"New Task Force, Bureau or Administrative Configuration",New Task Force or Bureau (i.e. establishment of a temporary body),,"",Monaco,One or more countries and one or more regional groupings,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),New (COVID-19 specific) Task Force,55.8582341142949,53.4832251524332,50.1798667801269,144,https://en.gouv.mc/Policy-Practice/Coronavirus-Covid-2019/Actualites/COVID-19-Lockdown-establishment-of-an-Anonymous-Counselling-Wellbeing-Unit-to-Support-the-Residents-of-the-Principality,2020-09-04,2020-09-04T21:17:33Z
R_3kaEa8zEvbp9tf1Cj,7077816,new_entry,original,,,Monaco announced creation of Economic Recovery Support Commission on June 19  to review applications for support from businesses experiencing difficulties.,2020-06-19,2020-06-19,,Monaco,MCO,MC,National,1,,,"New Task Force, Bureau or Administrative Configuration",New Task Force or Bureau (i.e. establishment of a temporary body),,"",Monaco,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,,,,,https://en.gouv.mc/A-la-Une-du-Portail/Establishment-of-Economic-Recovery-Support-Commission-CARE,2020-12-01,2020-12-01T23:02:12Z
