"","record_id","policy_id","entry_type","correct_type","update_type","update_level","description","date_announced","date_start","date_end","country","ISO_A3","ISO_A2","init_country_level","domestic_policy","province","city","type","type_sub_cat","type_text","institution_status","target_country","target_geog_level","target_region","target_province","target_city","target_other","target_who_what","target_direction","travel_mechanism","compliance","enforcer","index_high_est","index_med_est","index_low_est","index_country_rank","link","date_updated","recorded_date"
"1","R_TtQSix76cnzouGZNA","7619852","new_entry","original",NA,NA,"On June 26, the upper house of the Tajikistan Parliament approved controversial changes to the Code of Administrative Offenses, which provide for a fine for knowingly false information about the coronavirus pandemic in the media and social networks.",2020-06-26,2020-06-26,NA,"Tajikistan","TJK","TJ","National",0,NA,NA,"Anti-Disinformation Measures",NA,NA,"","Tajikistan",NA,NA,NA,NA,NA,NA,NA,NA,"Mandatory with Fines","National Government",NA,NA,NA,NA,"https://rus.ozodi.org/a/30691969.html",2020-09-21,2020-09-21 04:18:41
"2","R_10qowFBFmYT4N0zBo","4939866","new_entry","original",NA,NA,"As of April 29, examination sessions have begun early in many universities in Tajikistan, which should be ended by May 10",2020-04-29,2020-04-29,2020-05-10,"Tajikistan","TJK","TJ","National",1,NA,NA,"Closure and Regulation of Schools","Higher education institutions (i.e. degree granting institutions)",NA,"Higher education institutions closed/locked down","Tajikistan",NA,NA,NA,NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","National Government",54.8593879920916,50.824392059268,47.6940955694921,27,"https://fergana.news/news/117621/",2020-12-08,2020-12-08 12:29:55
"3","R_3R4QpInU1JA57hVDh","2500273","new_entry","original",NA,NA,"The Republican Committee for combating coronavirus announced on May 5 that schools will extend the holidays untill August 16, final exams for classes 9 and 11 will take place in June and for the other classes the evaluation will be based on performance during September 2019 - April 2020.",2020-05-05,2020-05-10,2020-08-16,"Tajikistan","TJK","TJ","National",1,NA,NA,"Closure and Regulation of Schools","Primary Schools (generally for children ages 10 and below)",NA,"Primary Schools closed/locked down","Tajikistan",NA,NA,NA,NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","National Government,New (COVID-19 specific) Task Force",NA,NA,NA,NA,"https://www.asiaplustj.info/ru/news/tajikistan/power/20200505/shkolnikam-tadzhikistana-prodlili-kanikuli-do-16-avgusta",2020-06-23,2020-06-23 18:11:04
"4","R_3R4QpInU1JA57hVEd","2500273","new_entry","original",NA,NA,"The Republican Committee for combating coronavirus announced on May 5 that schools will extend the holidays untill August 16, final exams for classes 9 and 11 will take place in June and for the other classes the evaluation will be based on performance during September 2019 - April 2020.",2020-05-05,2020-05-10,2020-08-16,"Tajikistan","TJK","TJ","National",1,NA,NA,"Closure and Regulation of Schools","Secondary Schools (generally for children ages 10 to 18)",NA,"Secondary Schools closed/locked down","Tajikistan",NA,NA,NA,NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","National Government,New (COVID-19 specific) Task Force",NA,NA,NA,NA,"https://www.asiaplustj.info/ru/news/tajikistan/power/20200505/shkolnikam-tadzhikistana-prodlili-kanikuli-do-16-avgusta",2020-06-23,2020-06-23 18:11:04
"5","R_Rwr0uM68LkSsuGdDh","6566059","new_entry","original",NA,NA,"As of June 11, a children's channel in Tajikistan began broadcasting distance lessons for schoolchildren, which last 15-20 minutes and include homework.
",2020-06-01,2020-06-01,NA,"Tajikistan","TJK","TJ","National",1,NA,NA,"Closure and Regulation of Schools","Primary Schools (generally for children ages 10 and below)",NA,"Primary Schools closed/locked down","Tajikistan",NA,NA,NA,NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","Ministry/Department of Education",NA,NA,NA,NA,"https://asiaplustj.info/ru/news/tajikistan/society/20200611/distantsionnie-uroki-dlya-shkolnikov-nachali-translirovat-na-tv-bahoriston",2020-12-08,2020-12-08 16:23:40
"6","R_Rwr0uM68LkSsuGdEd","6566059","new_entry","original",NA,NA,"As of June 11, a children's channel in Tajikistan began broadcasting distance lessons for schoolchildren, which last 15-20 minutes and include homework.
",2020-06-01,2020-06-01,NA,"Tajikistan","TJK","TJ","National",1,NA,NA,"Closure and Regulation of Schools","Secondary Schools (generally for children ages 10 to 18)",NA,"Secondary Schools closed/locked down","Tajikistan",NA,NA,NA,NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","Ministry/Department of Education",NA,NA,NA,NA,"https://asiaplustj.info/ru/news/tajikistan/society/20200611/distantsionnie-uroki-dlya-shkolnikov-nachali-translirovat-na-tv-bahoriston",2020-12-08,2020-12-08 16:23:40
"7","R_aUYxiSH1glkp2BrEd","7730710","new_entry","original",NA,NA,"On June 1,  the Republican Headquarters for Combating coronavirus announced that Graduates of the 9th and 11th grades of secondary schools in Tajikistan will receive certification documents without exams on the basis of quarter and annual grades.
",2020-06-01,2020-06-01,NA,"Tajikistan","TJK","TJ","National",1,NA,NA,"Closure and Regulation of Schools","Secondary Schools (generally for children ages 10 to 18)",NA,"Secondary Schools closed/locked down","Tajikistan",NA,NA,NA,NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","Other (Please specify in the text box)",NA,NA,NA,NA,"https://khovar.tj/rus/2020/06/respublikanskij-shtab-ekzamenov-ne-budet-attestatsionnye-otsenki-dlya-vypusknikov-obshheobrazovatelnyh-uchrezhdenij-respubliki-v-9-i-11-klassah-budet-vystavlyatsya-na-osnove-itogov-chetvertnyh-i-godov/",2020-12-08,2020-12-08 14:47:45
"8","R_1pGz2osZft7ZXdqDh","3314034","new_entry","original",NA,NA,"In Tajikistan, the Ministry of Education and Science of the country announced on August 5 that classes in schools will be held in compliance with sanitary and epidemiological standards and social distance.",2020-08-06,2020-08-06,NA,"Tajikistan","TJK","TJ","National",1,NA,NA,"Closure and Regulation of Schools","Primary Schools (generally for children ages 10 and below)",NA,"Primary Schools allowed to open with conditions","Tajikistan",NA,NA,NA,NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","National Government",NA,NA,NA,NA,"https://rus.ozodi.org/a/30769551.html",2020-09-21,2020-09-21 05:25:02
"9","R_1pGz2osZft7ZXdqEd","3314034","new_entry","original",NA,NA,"In Tajikistan, the Ministry of Education and Science of the country announced on August 5 that classes in schools will be held in compliance with sanitary and epidemiological standards and social distance.",2020-08-06,2020-08-06,NA,"Tajikistan","TJK","TJ","National",1,NA,NA,"Closure and Regulation of Schools","Secondary Schools (generally for children ages 10 to 18)",NA,"Secondary Schools allowed to open with conditions","Tajikistan",NA,NA,NA,NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","National Government",NA,NA,NA,NA,"https://rus.ozodi.org/a/30769551.html",2020-09-21,2020-09-21 05:25:02
"10","R_1r60QdgsVJcjgOQBl","6277312","new_entry","original",NA,NA,"Tajikistan strengthens sanitary quarantine points in airports and at the border points of the country, both in the air and in the ground zones, and conducts health screenings for all passengers arriving from abroad starting from January 27",2020-01-27,2020-01-27,NA,"Tajikistan","TJK","TJ","National",0,NA,NA,"External Border Restrictions","Health Screenings (e.g. temperature checks)",NA,"","All countries","All countries",NA,NA,NA,NA,"All Travelers (Citizen Travelers + Foreign Travelers )","Inbound","Flights,Land Border","Mandatory (Unspecified/Implied)","National Government,Ministry/Department of Health",48.9568990213561,47.5954196968811,45.3813349147608,123,"https://tj.sputniknews.ru/health/20200127/1030608238/tajikistan-koronavirus-minzdrav-zashchitnye-mery.html ; http://moh.tj/%d0%bc%d1%83%d0%b1%d0%be%d1%80%d0%b8%d0%b7%d0%b0%d0%b8-%d0%b3%d0%bb%d0%be%d0%b1%d0%b0%d0%bb%d3%a3-%d0%b1%d0%be-%d0%ba%d0%be%d1%80%d0%be%d0%bd%d0%b0%d0%b2%d0%b8%d1%80%d1%83%d1%81%d0%b8-%d1%87%d0%b8/",2020-04-17,2020-04-17 05:53:01
"11","R_2VPxvVIPniuuKWMNA","7949211","new_entry","original",NA,NA,"Tajikistan Suspends All Flights To Iran Over Coronavirus as of February 24",2020-02-24,2020-02-24,NA,"Tajikistan","TJK","TJ","National",0,NA,NA,"External Border Restrictions",NA,NA,"","Iran","One or more countries, but not all countries",NA,NA,NA,NA,"All Travelers (Citizen Travelers + Foreign Travelers )","Inbound/Outbound","Flights","Mandatory (Unspecified/Implied)","National Government,Other (Please specify in the text box)",50.5422921501814,49.1517729673923,47.9052100242538,115,"https://www.rferl.org/a/tajikistan-suspends-flights-to-iran-over-coronavirus/30451515.html",2020-04-17,2020-04-17 07:34:06
"12","R_2xKoMR2xFm5obRWBl","7385384","new_entry","original",NA,NA,"Tajikistan tightens border controls with Afghanistan and Uzbekistan starting February 25 for travelers from these countries",2020-02-25,2020-02-25,NA,"Tajikistan","TJK","TJ","National",0,NA,NA,"External Border Restrictions","Health Screenings (e.g. temperature checks)",NA,"","Afghanistan,Uzbekistan","One or more countries, but not all countries",NA,NA,NA,NA,"All Travelers (Citizen Travelers + Foreign Travelers )","Inbound","Flights,Land Border","Mandatory (Unspecified/Implied)","National Government,Ministry/Department of Health",50.5356684530798,49.1798167626542,47.8629288214801,111,"https://rus.ozodi.org/a/30453152.html",2020-04-17,2020-04-17 14:10:16
