"","record_id","policy_id","entry_type","correct_type","update_type","update_level","description","date_announced","date_start","date_end","country","ISO_A3","ISO_A2","init_country_level","domestic_policy","province","city","type","type_sub_cat","type_text","institution_status","target_country","target_geog_level","target_region","target_province","target_city","target_other","target_who_what","target_direction","travel_mechanism","compliance","enforcer","index_high_est","index_med_est","index_low_est","index_country_rank","link","date_updated","recorded_date"
"1","R_3MDQmaPGocoRA1WCv","9990130","new_entry","correction",NA,NA,"The Government of Djibouti orders the closure of schools and universities from the 19th of March",2020-03-19,2020-03-19,NA,"Djibouti","DJI","DJ","National",0,NA,NA,"Closure and Regulation of Schools","Preschool or childcare facilities (generally for children ages 5 and below)",NA,"","Djibouti",NA,NA,NA,NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","National Government",53.3048578787334,50.5570925533454,47.2029133973462,56,"https://dj.usembassy.gov/covid-19-information-26-march-2020/",2020-08-09,2020-08-09 13:17:35
"2","R_3MDQmaPGocoRA1WCw","9990130","new_entry","correction",NA,NA,"The Government of Djibouti orders the closure of schools and universities from the 19th of March",2020-03-19,2020-03-19,NA,"Djibouti","DJI","DJ","National",0,NA,NA,"Closure and Regulation of Schools","Primary Schools (generally for children ages 10 and below)",NA,"","Djibouti",NA,NA,NA,NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","National Government",53.3048578787334,50.5570925533454,47.2029133973462,56,"https://dj.usembassy.gov/covid-19-information-26-march-2020/",2020-08-09,2020-08-09 13:17:35
"3","R_3MDQmaPGocoRA1WDr","9990130","new_entry","correction",NA,NA,"The Government of Djibouti orders the closure of schools and universities from the 19th of March",2020-03-19,2020-03-19,NA,"Djibouti","DJI","DJ","National",0,NA,NA,"Closure and Regulation of Schools","Secondary Schools (generally for children ages 10 to 18)",NA,"","Djibouti",NA,NA,NA,NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","National Government",53.3048578787334,50.5570925533454,47.2029133973462,56,"https://dj.usembassy.gov/covid-19-information-26-march-2020/",2020-08-09,2020-08-09 13:17:35
"4","R_3MDQmaPGocoRA1WBg","9990130","new_entry","correction",NA,NA,"The Government of Djibouti orders the closure of schools and universities from the 19th of March",2020-03-19,2020-03-19,NA,"Djibouti","DJI","DJ","National",0,NA,NA,"Closure and Regulation of Schools","Higher education institutions (i.e. degree granting institutions)",NA,"","Djibouti",NA,NA,NA,NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","National Government",53.3048578787334,50.5570925533454,47.2029133973462,56,"https://dj.usembassy.gov/covid-19-information-26-march-2020/",2020-08-09,2020-08-09 13:17:35
"5","R_2QLjMGanHDLogMKEm","6722897","new_entry","original",NA,NA,"Information for visa applicants regarding novel coronavirus:  As of March 15, 2020 the United States Embassy in Djibouti has suspended routine visa appointments. We will resume routine visa services as soon as possible but are unable to provide a specific date at this time",2020-03-15,2020-03-15,NA,"Djibouti","DJI","DJ","National",0,NA,NA,"External Border Restrictions","Visa restrictions (e.g. suspend issuance of visa)",NA,"","All countries","All countries",NA,NA,NA,NA,"All Travelers (Citizen Travelers + Foreign Travelers )","Inbound","All kinds of transport","Mandatory (Unspecified/Implied)","Ministry/Department of Foreign Affairs",54.7632136178049,49.862952070799,43.53456963285,57,"https://dj.usembassy.gov/information-for-visa-applicants-regarding-novel-coronavirus/",2020-05-30,2020-05-30 22:32:10
"6","R_Xj1ZF16Btk5fTahNA","6934851","new_entry","correction",NA,NA,"Government of Djibouti announced the closure of all land, sea and air border from the 18th of March",2020-03-18,2020-03-18,NA,"Djibouti","DJI","DJ","National",0,NA,NA,"External Border Restrictions",NA,NA,"","Djibouti","One or more countries, but not all countries",NA,NA,NA,NA,"All (Travelers + Residents)","Inbound/Outbound","All kinds of transport","Mandatory (Unspecified/Implied)","National Government",53.6481274925005,50.2895267852856,46.0609274651423,54,"https://dj.usembassy.gov/covid-19-information-26-march-2020/",2020-08-10,2020-08-10 08:04:22
"7","R_C9Bn4ItaHFS8FRTNA","9759243","new_entry","original",NA,NA,"Djibouti's passenger service on the Djibouti-Addis Ababa railroad was suspended as of March 20 given that all borders have been closed on the 18th of March 



",2020-03-20,2020-04-20,NA,"Djibouti","DJI","DJ","National",0,NA,NA,"External Border Restrictions",NA,NA,"","Djibouti,Ethiopia","One or more countries, but not all countries",NA,NA,NA,NA,"All (Travelers + Residents)","Inbound/Outbound","Trains","Mandatory (Unspecified/Implied)","National Government",54.190184141891,53.2947427638318,52.2287690120069,109,"https://dj.usembassy.gov/covid-19-information-26-march-2020/",2020-04-01,2020-04-01 20:48:29
"8","R_22P1hvgoifXg64tBh","9579879","new_entry","original",NA,NA,"In Djibouti, a quarantine center has been established in Bouffard hospital on the 23rd of March",2020-03-23,2020-03-23,NA,"Djibouti","DJI","DJ","National",1,NA,NA,"Health Resources","Hospitals",NA,"","Djibouti","One or more countries, but not all countries",NA,NA,NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,"Not Applicable","Voluntary/Recommended but No Penalties","National Government,Ministry/Department of Health",53.5493414380499,52.6597339194871,51.6529201449749,124,"https://reliefweb.int/report/djibouti/republic-djibouti-covid-19-situation-report-1-23-march-2020",2020-04-07,2020-04-07 21:55:28
"9","R_22P1hvgoifXg64tDx","9579879","new_entry","original",NA,NA,"In Djibouti, a quarantine center has been established in Bouffard hospital on the 23rd of March",2020-03-23,2020-03-23,NA,"Djibouti","DJI","DJ","National",1,NA,NA,"Health Resources","Temporary Quarantine Centers",NA,"","Djibouti","One or more countries, but not all countries",NA,NA,NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,"Not Applicable","Voluntary/Recommended but No Penalties","National Government,Ministry/Department of Health",53.5493414380499,52.6597339194871,51.6529201449749,124,"https://reliefweb.int/report/djibouti/republic-djibouti-covid-19-situation-report-1-23-march-2020",2020-04-07,2020-04-07 21:55:28
"10","R_3khmOSvJtnsCRq2Bh","4744466","new_entry","original",NA,NA,"In Djibouti, a care center for severe cases has been finalized and set up in Arta, a city 40km away from the capital.",2020-03-23,2020-03-25,NA,"Djibouti","DJI","DJ","National",1,NA,NA,"Health Resources","Hospitals",NA,"","Djibouti","One or more countries, but not all countries",NA,NA,NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,"Not Applicable","Voluntary/Recommended but No Penalties","National Government,Ministry/Department of Health",54.1228912681486,53.2142096116253,52.2625492445741,151,"http://www.fides.org/en/news/67620-AFRICA_DJIBOUTI_COVID_19_The_Bishop_of_Djibouti_courage_to_you_in_Rome_and_in_Italy ; https://reliefweb.int/report/djibouti/djibouti-covid-19-situation-report-2-1st-april-2020",2020-04-07,2020-04-07 22:10:53
"11","R_8Gri057u91AfBcdNA","8868599","new_entry","original",NA,NA,"Djibouti, on the 22nd of March, limited public transportation. Limited the maximum number for each category of bus, i.e. 14 passengers for large buses, 6 for mini buses and 2 passengers for tricycles or bajajs.",2020-03-22,2020-03-22,NA,"Djibouti","DJI","DJ","National",1,NA,NA,"Internal Border Restrictions",NA,NA,"","Djibouti","One or more countries, but not all countries",NA,NA,NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","National Government,Police",52.0608777097461,50.9048328204651,49.4294950428989,51,"https://dj.usembassy.gov/covid-19-information-26-march-2020/ ; https://lanation.dj/confinement-a-djibouti-a-situation-exceptionnelle-mesures-exceptionnelles/",2020-04-01,2020-04-01 21:47:14
"12","R_2v8F4qjKWLL53qsNA","4397236","new_entry","correction",NA,NA,"Djibouti extended the general confinement on the 25th of March for a total of 14 days 
",2020-03-23,2020-03-23,NA,"Djibouti","DJI","DJ","National",0,NA,NA,"Lockdown",NA,"It could be classified as a quarantine, however, the confinement was intitially announced to be for 7 days. Quarantine, according to the description, is a period of at least 14 days.","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mandatory with Exceptions (Please list exceptions in the text entry)","National Government,Police",53.5493414380499,52.6597339194871,51.6529201449749,124,"https://dj.usembassy.gov/covid-19-information-26-march-2020/ ; http://french.xinhuanet.com/afrique/2020-03/26/c_138919133.htm",2020-07-15,2020-07-15 10:03:58
