"","record_id","policy_id","entry_type","correct_type","update_type","update_level","description","date_announced","date_start","date_end","country","ISO_A3","ISO_A2","init_country_level","domestic_policy","province","city","type","type_sub_cat","type_text","institution_status","target_country","target_geog_level","target_region","target_province","target_city","target_other","target_who_what","target_direction","travel_mechanism","compliance","enforcer","index_high_est","index_med_est","index_low_est","index_country_rank","link","date_updated","recorded_date"
"1","R_3Oi8AjesiJgypJlCv","9170222","new_entry","original",NA,NA,"
Rwanda closes schools an initial two weeks as from March 16,2020.",2020-03-14,2020-03-16,NA,"Rwanda","RWA","RW","National",1,NA,NA,"Closure and Regulation of Schools","Preschool or childcare facilities (generally for children ages 5 and below)",NA,"Preschool or childcare facilities closed/locked down","Rwanda",NA,NA,NA,NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory with Legal Penalties (Jail Time)","National Government",52.5340733058206,51.6620926343804,50.7057534324305,111,"http://anglican.ink/2020/03/17/15036/",2020-03-28,2020-03-28 17:56:10
"2","R_3Oi8AjesiJgypJlCw","9170222","new_entry","original",NA,NA,"
Rwanda closes schools an initial two weeks as from March 16,2020.",2020-03-14,2020-03-16,NA,"Rwanda","RWA","RW","National",1,NA,NA,"Closure and Regulation of Schools","Primary Schools (generally for children ages 10 and below)",NA,"Primary Schools closed/locked down","Rwanda",NA,NA,NA,NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory with Legal Penalties (Jail Time)","National Government",52.5340733058206,51.6620926343804,50.7057534324305,111,"http://anglican.ink/2020/03/17/15036/",2020-03-28,2020-03-28 17:56:10
"3","R_3Oi8AjesiJgypJlDr","9170222","new_entry","original",NA,NA,"
Rwanda closes schools an initial two weeks as from March 16,2020.",2020-03-14,2020-03-16,NA,"Rwanda","RWA","RW","National",1,NA,NA,"Closure and Regulation of Schools","Secondary Schools (generally for children ages 10 to 18)",NA,"Secondary Schools closed/locked down","Rwanda",NA,NA,NA,NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory with Legal Penalties (Jail Time)","National Government",52.5340733058206,51.6620926343804,50.7057534324305,111,"http://anglican.ink/2020/03/17/15036/",2020-03-28,2020-03-28 17:56:10
"4","R_3Oi8AjesiJgypJlBg","9170222","new_entry","original",NA,NA,"
Rwanda closes schools an initial two weeks as from March 16,2020.",2020-03-14,2020-03-16,NA,"Rwanda","RWA","RW","National",1,NA,NA,"Closure and Regulation of Schools","Higher education institutions (i.e. degree granting institutions)",NA,"Higher education institutions closed/locked down","Rwanda",NA,NA,NA,NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory with Legal Penalties (Jail Time)","National Government",52.5340733058206,51.6620926343804,50.7057534324305,111,"http://anglican.ink/2020/03/17/15036/",2020-03-28,2020-03-28 17:56:10
"5","R_DhFMBPHsdYISBRTCv","3813940","new_entry","original",NA,NA,"Schools in Rwanda to remain closed till September 2020.",2020-06-02,2020-06-02,2020-09-01,"Rwanda","RWA","RW","National",1,NA,NA,"Closure and Regulation of Schools","Preschool or childcare facilities (generally for children ages 5 and below)",NA,"Preschool or childcare facilities closed/locked down","Rwanda",NA,NA,NA,NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","National Government",NA,NA,NA,NA,"https://www.newtimes.co.rw/news/govt-okays-inter-provincial-travel-taxi-moto-operations",2020-06-03,2020-06-03 06:11:59
"6","R_DhFMBPHsdYISBRTCw","3813940","new_entry","original",NA,NA,"Schools in Rwanda to remain closed till September 2020.",2020-06-02,2020-06-02,2020-09-01,"Rwanda","RWA","RW","National",1,NA,NA,"Closure and Regulation of Schools","Primary Schools (generally for children ages 10 and below)",NA,"Primary Schools closed/locked down","Rwanda",NA,NA,NA,NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","National Government",NA,NA,NA,NA,"https://www.newtimes.co.rw/news/govt-okays-inter-provincial-travel-taxi-moto-operations",2020-06-03,2020-06-03 06:11:59
"7","R_DhFMBPHsdYISBRTDr","3813940","new_entry","original",NA,NA,"Schools in Rwanda to remain closed till September 2020.",2020-06-02,2020-06-02,2020-09-01,"Rwanda","RWA","RW","National",1,NA,NA,"Closure and Regulation of Schools","Secondary Schools (generally for children ages 10 to 18)",NA,"Secondary Schools closed/locked down","Rwanda",NA,NA,NA,NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","National Government",NA,NA,NA,NA,"https://www.newtimes.co.rw/news/govt-okays-inter-provincial-travel-taxi-moto-operations",2020-06-03,2020-06-03 06:11:59
"8","R_DhFMBPHsdYISBRTBg","3813940","new_entry","original",NA,NA,"Schools in Rwanda to remain closed till September 2020.",2020-06-02,2020-06-02,2020-09-01,"Rwanda","RWA","RW","National",1,NA,NA,"Closure and Regulation of Schools","Higher education institutions (i.e. degree granting institutions)",NA,"Higher education institutions closed/locked down","Rwanda",NA,NA,NA,NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","National Government",NA,NA,NA,NA,"https://www.newtimes.co.rw/news/govt-okays-inter-provincial-travel-taxi-moto-operations",2020-06-03,2020-06-03 06:11:59
"9","R_3ey777s4Yxpeb7YCv","5415185","new_entry","original",NA,NA,"Rwanda's Cabinet resolves to reopen schools in the coming weeks as per meeting of 25/09/2020.",2020-09-26,2020-09-26,NA,"Rwanda","RWA","RW","National",1,NA,NA,"Closure and Regulation of Schools","Preschool or childcare facilities (generally for children ages 5 and below)",NA,"Preschool or childcare facilities closed/locked down","Rwanda",NA,NA,NA,NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","National Government,Ministry/Department of Education",NA,NA,NA,NA,"https://allafrica.com/stories/202009260011.html",2020-09-30,2020-09-30 17:06:55
"10","R_3ey777s4Yxpeb7YCw","5415185","new_entry","original",NA,NA,"Rwanda's Cabinet resolves to reopen schools in the coming weeks as per meeting of 25/09/2020.",2020-09-26,2020-09-26,NA,"Rwanda","RWA","RW","National",1,NA,NA,"Closure and Regulation of Schools","Primary Schools (generally for children ages 10 and below)",NA,"Primary Schools closed/locked down","Rwanda",NA,NA,NA,NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","National Government,Ministry/Department of Education",NA,NA,NA,NA,"https://allafrica.com/stories/202009260011.html",2020-09-30,2020-09-30 17:06:55
