record_id,policy_id,entry_type,correct_type,update_type,update_level,description,date_announced,date_start,date_end,country,ISO_A3,ISO_A2,init_country_level,domestic_policy,province,city,type,type_sub_cat,type_text,institution_status,target_country,target_geog_level,target_region,target_province,target_city,target_other,target_who_what,target_direction,travel_mechanism,compliance,enforcer,index_high_est,index_med_est,index_low_est,index_country_rank,link,date_updated,recorded_date
R_3njcPH8sHDudU2RCg,6715678,new_entry,original,,,Jordan authorizes the use of hydroxychloroquine along with an antiviral medicine as a treatment for COVID-19 in patients in an advanced stage of the disease.,2020-03-23,2020-03-22,,Jordan,JOR,JO,National,0,,,Health Resources,Medicine/Drugs,,"",Jordan,,,,,,,,,Voluntary/Recommended but No Penalties,Other (Please specify in the text box),56.1661850183851,53.9540961207653,51.7579605725847,176,https://www.aljazeera.com/news/2020/03/jordan-authorises-hydroxychloroquine-treat-covid-19-200322154727230.html,2020-06-04,2020-06-04T15:37:43Z
R_87E1XubE2db9JD3NA,7497767,new_entry,original,,,"Jordanian authorities closed off Irbid city from the rest of Jordan. The government decided to ban entry and exit from the city, except for authorized persons.",2020-03-20,2020-03-22,,Jordan,JOR,JO,National,1,,,Internal Border Restrictions,,,"",Jordan,One or more geographical or administrative units within one or more countries,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),"National Government,Military",56.1661850183851,53.9540961207653,51.7579605725847,176,https://www.thenational.ae/world/mena/jordan-seals-off-irbid-after-wedding-causes-coronavirus-spike-1.998268 ; https://gulfnews.com/world/mena/coronavirus-jordan-locks-down-irbid-city-reports-40-new-cases-1.1585253626756#,2020-06-04,2020-06-04T14:32:49Z
R_1dLHbHxISdfVShsNA,3127369,new_entry,original,,,Jordanian authorities have placed Irbid city under complete lockdown after it recorded 26 new coronavirus infections. The government decided to lock down the city and isolate its villages from each other to prevent the movement of people within the governorate of Irbid.,2020-03-20,2020-03-22,,Jordan,JOR,JO,Municipal,0,Irbid,Irbid,Lockdown,,,"",Jordan,,,Irbid,Irbid,,,,,Mandatory (Unspecified/Implied),"National Government,Military",56.1661850183851,53.9540961207653,51.7579605725847,176,https://gulfnews.com/world/mena/coronavirus-jordan-locks-down-irbid-city-reports-40-new-cases-1.1585253626756 ; https://www.thenational.ae/world/mena/jordan-seals-off-irbid-after-wedding-causes-coronavirus-spike-1.998268,2020-06-04,2020-06-04T14:25:25Z
R_1mQOM3TeasFrfBbNA,7314622,new_entry,original,,,Jordan evacuates 71 students from Wuhan.,2020-02-01,2020-02-01,,Jordan,JOR,JO,National,0,,,Other Policy Not Listed Above,,"Evacuation of students back to their home country. This include 55 Jordanians, 7 Palestinians, 3 Omanis, 1 Lebanese, 3 Tunisian, 1 Bahraini, and a student's wive who is Russian.","",,,,,,,,,,Mandatory (Unspecified/Implied),National Government,55.925816693427,47.9417266330426,38.5218591639171,126,https://www.aa.com.tr/ar/%D8%A7%D9%84%D8%AF%D9%88%D9%84-%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9/%D8%A8%D8%B3%D8%A8%D8%A8-%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7-%D8%A7%D9%84%D8%A3%D8%B1%D8%AF%D9%86-%D9%8A%D8%AE%D9%84%D9%8A-71-%D8%B7%D8%A7%D9%84%D8%A8%D8%A7%D9%8B-%D9%85%D9%86-%D9%88%D9%88%D9%87%D8%A7%D9%86-%D8%A7%D9%84%D8%B5%D9%8A%D9%86%D9%8A%D8%A9/1721214,2020-04-04,2020-04-04T10:47:16Z
R_2Y5n9IjUUa8RaOKNA,2754828,new_entry,original,,,"Jordan cuts some clauses of the Social Security Act amid coronavirus chaos. The new order will allow companies to reduce the mandatory commitment of paying 21.75 percent on each staff member to 5.4 percent. This will take place for the months of March, April, and May.",2020-03-19,2020-03-01,2020-05-31,Jordan,JOR,JO,National,0,,,Other Policy Not Listed Above,,The policy is a form of economic support. A new order will allow companies to reduce the mandatory commitment of paying 21.75 percent on each staff member to Social Security to 5.4 percent.,"",Jordan,,,,,,,,,Mandatory (Unspecified/Implied),"National Government,Military",55.113253821662,50.4855737322358,43.8604752020579,156,https://www.arabnews.com/node/1644481/middle-east,2020-06-01,2020-06-01T12:25:56Z
R_2xKJtpMLDuW90o3NA,3359857,new_entry,original,,,Jordan bans serving hookah (shisha) and smoking cigarettes in cafes and restaurants.,2020-03-14,2020-03-14,,Jordan,JOR,JO,National,0,,,Other Policy Not Listed Above,,Jordan bans smoking shisha and cigarettes to prevent the spread of the virus.,"",,,,,,,,,,Mandatory with Fines,National Government,53.1769415534451,51.4706876373559,49.7497209624831,123,https://www.skynewsarabia.com/middle-east/1328220-%D8%A7%D9%84%D8%A7%D9%94%D8%B1%D8%AF%D9%86-%D9%8A%D8%B9%D9%84%D9%82-%D8%A7%D9%84%D8%B1%D8%AD%D9%84%D8%A7%D8%AA-%D8%A7%D9%84%D8%AC%D9%88%D9%8A%D8%A9-%D9%88%D9%8A%D9%88%D9%82%D9%81-%D8%A7%D9%84%D8%AF%D8%B1%D8%A7%D8%B3%D8%A9,2020-03-30,2020-03-30T12:12:05Z
R_WeZoOy9qYIjhbBDNA,6519429,new_entry,correction,,,Jordan closes touristic attractions for a week in order to sanitize them.,2020-03-14,2020-03-15,2020-03-21,Jordan,JOR,JO,National,0,,,Other Policy Not Listed Above,,The policy is to close down touristic attractions. The aim of policy is sanitize such places and not to stop people from gathering there.,"",,,,,,,,,,Mandatory (Unspecified/Implied),National Government,52.5238157960961,51.5153984383156,50.53644320066,114,https://www.skynewsarabia.com/middle-east/1328220-%D8%A7%D9%84%D8%A7%D9%94%D8%B1%D8%AF%D9%86-%D9%8A%D8%B9%D9%84%D9%82-%D8%A7%D9%84%D8%B1%D8%AD%D9%84%D8%A7%D8%AA-%D8%A7%D9%84%D8%AC%D9%88%D9%8A%D8%A9-%D9%88%D9%8A%D9%88%D9%82%D9%81-%D8%A7%D9%84%D8%AF%D8%B1%D8%A7%D8%B3%D8%A9,2020-08-09,2020-08-09T13:03:06Z
R_1pW0ovb8L8rKtSPDv,7250977,new_entry,original,,,Jordan imposes compulsory quarantine on arrivals from airports and border crossings.,2020-03-16,2020-03-16,,Jordan,JOR,JO,National,0,,,Quarantine,Quarantine outside the home or government facility (i.e. quarantine in a hotel),,"",All countries,All countries,,,,,All (Travelers + Residents),Inbound,"Flights,Land Border",Mandatory (Unspecified/Implied),"National Government,Military",53.2039110052704,52.3111055825474,51.4139105063336,139,https://www.almamlakatv.com/news/%D8%A5%D8%AC%D8%B1%D8%A7%D8%A1%D8%A7%D8%AA-%D8%AD%D8%AC%D8%B1-%D8%B5%D8%AD%D9%8A-%D8%A5%D8%AC%D8%A8%D8%A7%D8%B1%D9%8A%D8%A9-%D9%84%D9%84%D9%82%D8%A7%D8%AF%D9%85%D9%8A%D9%86-%D9%84%D9%84%D8%A3%D8%B1%D8%AF%D9%86-%D9%85%D9%86-%D8%A7%D9%84%D9%8A%D9%88%D9%85-35744,2020-04-04,2020-04-04T11:41:07Z
R_DIUTU4BgM2bSH8lEc,3359857,update,original,,,Jordan prohibits accepting customers in restaurants of all kinds and cafes.,2020-03-16,2020-03-16,,Jordan,JOR,JO,National,1,,,Restriction and Regulation of Businesses,Restaurants,Jordan bans smoking shisha and cigarettes to prevent the spread of the virus.,"This type of business  (""Restaurants"") is closed/locked down",Jordan,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,53.2039110052704,52.3111055825474,51.4139105063336,139,https://www.7iber.com/society/%D8%A7%D9%84%D8%B9%D9%85%D9%84-%D8%BA%D9%8A%D8%B1-%D8%A7%D9%84%D9%85%D9%86%D8%B8%D9%85-%D9%88%D8%A7%D9%84%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7/,2020-04-05,2020-04-05T19:13:32Z
R_DIUTU4BgM2bSH8lCp,3359857,update,original,,,Jordan prohibits accepting customers in restaurants of all kinds and cafes.,2020-03-16,2020-03-16,,Jordan,JOR,JO,National,1,,,Restriction and Regulation of Businesses,Other Businesses,Jordan bans smoking shisha and cigarettes to prevent the spread of the virus.,"This type of business  (""Other Businesses"") is closed/locked down",Jordan,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,53.2039110052704,52.3111055825474,51.4139105063336,139,https://www.7iber.com/society/%D8%A7%D9%84%D8%B9%D9%85%D9%84-%D8%BA%D9%8A%D8%B1-%D8%A7%D9%84%D9%85%D9%86%D8%B8%D9%85-%D9%88%D8%A7%D9%84%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7/,2020-04-05,2020-04-05T19:13:32Z
R_DiQFTOC6B5G4mB3Ei,1632827,new_entry,original,,,"Jordan decided to shut down the activities of the private sector, except for the entire health sector and other vital sectors.",2020-03-17,2020-03-17,,Jordan,JOR,JO,National,1,,,Restriction and Regulation of Businesses,Retail Businesses,,"This type of business  (""Retail Businesses"") is closed/locked down",Jordan,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory with Exceptions (Please list exceptions in the text entry),National Government,54.5870264132381,53.66188125844,52.6219626813599,179,https://royanews.tv/news/208740,2020-04-05,2020-04-05T21:02:17Z
R_DiQFTOC6B5G4mB3Ec,1632827,new_entry,original,,,"Jordan decided to shut down the activities of the private sector, except for the entire health sector and other vital sectors.",2020-03-17,2020-03-17,,Jordan,JOR,JO,National,1,,,Restriction and Regulation of Businesses,Restaurants,,"This type of business  (""Restaurants"") is closed/locked down",Jordan,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory with Exceptions (Please list exceptions in the text entry),National Government,54.5870264132381,53.66188125844,52.6219626813599,179,https://royanews.tv/news/208740,2020-04-05,2020-04-05T21:02:17Z
R_DiQFTOC6B5G4mB3Em,1632827,new_entry,original,,,"Jordan decided to shut down the activities of the private sector, except for the entire health sector and other vital sectors.",2020-03-17,2020-03-17,,Jordan,JOR,JO,National,1,,,Restriction and Regulation of Businesses,Shopping Centers,,"This type of business  (""Shopping Centers"") is closed/locked down",Jordan,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory with Exceptions (Please list exceptions in the text entry),National Government,54.5870264132381,53.66188125844,52.6219626813599,179,https://royanews.tv/news/208740,2020-04-05,2020-04-05T21:02:17Z
R_DiQFTOC6B5G4mB3At,1632827,new_entry,original,,,"Jordan decided to shut down the activities of the private sector, except for the entire health sector and other vital sectors.",2020-03-17,2020-03-17,,Jordan,JOR,JO,National,1,,,Restriction and Regulation of Businesses,Commercial Businesses,,"This type of business  (""Commercial Businesses"") is closed/locked down",Jordan,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory with Exceptions (Please list exceptions in the text entry),National Government,54.5870264132381,53.66188125844,52.6219626813599,179,https://royanews.tv/news/208740,2020-04-05,2020-04-05T21:02:17Z
R_DiQFTOC6B5G4mB3Dd,1632827,new_entry,original,,,"Jordan decided to shut down the activities of the private sector, except for the entire health sector and other vital sectors.",2020-03-17,2020-03-17,,Jordan,JOR,JO,National,1,,,Restriction and Regulation of Businesses,Personal Grooming Businesses (e.g. hair salons),,"This type of business  (""Personal Grooming Businesses (e.g. hair salons)"") is closed/locked down",Jordan,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory with Exceptions (Please list exceptions in the text entry),National Government,54.5870264132381,53.66188125844,52.6219626813599,179,https://royanews.tv/news/208740,2020-04-05,2020-04-05T21:02:17Z
R_12tnSkolONeqZmbEi,1632827,update,correction,,,Jordan extends institution shutdowns for two more weeks over coronavirus. This exempts vital sectors including health facilities.,2020-03-30,2020-03-31,,Jordan,JOR,JO,National,0,,,Restriction and Regulation of Businesses,Retail Businesses,,"",Jordan,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory with Exceptions (Please list exceptions in the text entry),National Government,60.2142993106897,53.575194442201,48.1989938182262,148,NA,2020-06-01,2020-06-01T11:08:20Z
R_12tnSkolONeqZmbEc,1632827,update,correction,,,Jordan extends institution shutdowns for two more weeks over coronavirus. This exempts vital sectors including health facilities.,2020-03-30,2020-03-31,,Jordan,JOR,JO,National,0,,,Restriction and Regulation of Businesses,Restaurants,,"",Jordan,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory with Exceptions (Please list exceptions in the text entry),National Government,60.2142993106897,53.575194442201,48.1989938182262,148,NA,2020-06-01,2020-06-01T11:08:20Z
R_12tnSkolONeqZmbEm,1632827,update,correction,,,Jordan extends institution shutdowns for two more weeks over coronavirus. This exempts vital sectors including health facilities.,2020-03-30,2020-03-31,,Jordan,JOR,JO,National,0,,,Restriction and Regulation of Businesses,Shopping Centers,,"",Jordan,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory with Exceptions (Please list exceptions in the text entry),National Government,60.2142993106897,53.575194442201,48.1989938182262,148,NA,2020-06-01,2020-06-01T11:08:20Z
R_12tnSkolONeqZmbAt,1632827,update,correction,,,Jordan extends institution shutdowns for two more weeks over coronavirus. This exempts vital sectors including health facilities.,2020-03-30,2020-03-31,,Jordan,JOR,JO,National,0,,,Restriction and Regulation of Businesses,Commercial Businesses,,"",Jordan,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory with Exceptions (Please list exceptions in the text entry),National Government,60.2142993106897,53.575194442201,48.1989938182262,148,NA,2020-06-01,2020-06-01T11:08:20Z
R_12tnSkolONeqZmbDd,1632827,update,correction,,,Jordan extends institution shutdowns for two more weeks over coronavirus. This exempts vital sectors including health facilities.,2020-03-30,2020-03-31,,Jordan,JOR,JO,National,0,,,Restriction and Regulation of Businesses,Personal Grooming Businesses (e.g. hair salons),,"",Jordan,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory with Exceptions (Please list exceptions in the text entry),National Government,60.2142993106897,53.575194442201,48.1989938182262,148,NA,2020-06-01,2020-06-01T11:08:20Z
R_1jTzxhYa6Efnf41NA,671208,new_entry,original,,,"In Jordan, all institutions and official departments will be closed, except for vital sectors.



",2020-03-17,2020-03-17,,Jordan,JOR,JO,National,1,,,Restriction and Regulation of Government Services,,,This service is no longer provided by the government,Jordan,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,54.5870264132381,53.66188125844,52.6219626813599,179,https://royanews.tv/news/208740,2020-04-05,2020-04-05T20:55:33Z
R_3ozvqJbu9D3ko1WNA,671208,update,correction,,,"Jordan extends institution shutdowns for two more weeks over coronavirus. This exempts vital sectors including health facilities.



",2020-03-30,2020-03-31,,Jordan,JOR,JO,National,0,,,Restriction and Regulation of Government Services,,,"",Jordan,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,60.2142993106897,53.575194442201,48.1989938182262,148,NA,2020-06-01,2020-06-01T11:12:58Z
R_VOkzYf246yk2Q0NNA,3528406,new_entry,correction,,,"Jordan stops all sports activities and closes cinema halls, swimming pools, gyms, and youth hubs until further notice.",2020-03-14,2020-03-14,,Jordan,JOR,JO,National,0,,,Restrictions of Mass Gatherings,,,"",Jordan,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,53.1769415534451,51.4706876373559,49.7497209624831,123,https://www.skynewsarabia.com/middle-east/1328220-%D8%A7%D9%84%D8%A7%D9%94%D8%B1%D8%AF%D9%86-%D9%8A%D8%B9%D9%84%D9%82-%D8%A7%D9%84%D8%B1%D8%AD%D9%84%D8%A7%D8%AA-%D8%A7%D9%84%D8%AC%D9%88%D9%8A%D8%A9-%D9%88%D9%8A%D9%88%D9%82%D9%81-%D8%A7%D9%84%D8%AF%D8%B1%D8%A7%D8%B3%D8%A9,2020-08-04,2020-08-04T09:55:52Z
R_3Rasy7nB9jb122vNA,758505,new_entry,original,,,"Jordan stops all public activities and gatherings and advises citizens not to gather for social occasions, including weddings and funerals.",2020-03-14,2020-03-14,,Jordan,JOR,JO,National,1,,,Restrictions of Mass Gatherings,,,"",Jordan,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Voluntary/Recommended but No Penalties,National Government,53.1769415534451,51.4706876373559,49.7497209624831,123,https://www.skynewsarabia.com/middle-east/1328220-%D8%A7%D9%84%D8%A7%D9%94%D8%B1%D8%AF%D9%86-%D9%8A%D8%B9%D9%84%D9%82-%D8%A7%D9%84%D8%B1%D8%AD%D9%84%D8%A7%D8%AA-%D8%A7%D9%84%D8%AC%D9%88%D9%8A%D8%A9-%D9%88%D9%8A%D9%88%D9%82%D9%81-%D8%A7%D9%84%D8%AF%D8%B1%D8%A7%D8%B3%D8%A9,2020-03-30,2020-03-30T11:17:06Z
R_XnQdI8g6loR1VoRNA,7735035,new_entry,correction,,,Jordan stops prayers in all mosques and churches.,2020-03-14,2020-03-14,,Jordan,JOR,JO,National,0,,,Restrictions of Mass Gatherings,,,"",Jordan,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,53.1769415534451,51.4706876373559,49.7497209624831,123,https://www.skynewsarabia.com/middle-east/1328220-%D8%A7%D9%84%D8%A7%D9%94%D8%B1%D8%AF%D9%86-%D9%8A%D8%B9%D9%84%D9%82-%D8%A7%D9%84%D8%B1%D8%AD%D9%84%D8%A7%D8%AA-%D8%A7%D9%84%D8%AC%D9%88%D9%8A%D8%A9-%D9%88%D9%8A%D9%88%D9%82%D9%81-%D8%A7%D9%84%D8%AF%D8%B1%D8%A7%D8%B3%D8%A9,2020-08-11,2020-08-11T08:15:36Z
