record_id,policy_id,entry_type,correct_type,update_type,update_level,description,date_announced,date_start,date_end,country,ISO_A3,ISO_A2,init_country_level,domestic_policy,province,city,type,type_sub_cat,type_text,institution_status,target_country,target_geog_level,target_region,target_province,target_city,target_other,target_who_what,target_direction,travel_mechanism,compliance,enforcer,index_high_est,index_med_est,index_low_est,index_country_rank,link,date_updated,recorded_date
R_SN8WS3VbTITQpqNNA,7190686,new_entry,original,,,"Namibia 03-24-2020, The following ports entry are closed for passengers (MHAISS can verify the list)
• Oshikango
• Katwitwi
• Wenela
• Buitepos
• Ariamsvlei
• Noordoewer • Luderitz
• WalvisBay",2020-03-24,2020-03-24,,Namibia,NAM,NA,National,0,,,External Border Restrictions,,,"",Namibia,"One or more countries, but not all countries",,,,,All (Travelers + Residents),Inbound/Outbound,Seaports,Mandatory (Unspecified/Implied),National Government,53.0244694778748,52.1322474279188,51.1968840600247,88,http://www.namibia-botschaft.de/images/stories/Aktuelles/Government/COVID-19_National_Response_Measures_24032020.pdf,2020-04-01,2020-04-01T11:36:38Z
R_262LWO7YCHoqw2xNA,5123250,update,original,,,"Namibia, March 24t: The travel ban is extended to all countries around the World for a period of thirty (30) days and applies to all Namibians and permanent residents.
",2020-03-24,2020-03-24,2020-04-23,Namibia,NAM,NA,National,0,,,External Border Restrictions,,,"",Namibia,"One or more countries, but not all countries",,,,,All Residents (Citizen Residents +Foreign Residents),Inbound/Outbound,Land Border,Mandatory (Unspecified/Implied),National Government,53.0244694778748,52.1322474279188,51.1968840600247,88,http://www.namibia-botschaft.de/images/stories/Aktuelles/Government/COVID-19_National_Response_Measures_24032020.pdf,2020-04-01,2020-04-01T11:06:33Z
R_1EikbXtcO9NwTKXNA,9641581,new_entry,correction,,,"Namibia March 17th 2020

arrangements for travelers arriving in Namibia:
-Entry controls and health checks with temperature measurements / thermo scan at the border inspection posts.
-Travelers recording high temperature readings may be required to undergo compulsory
quarantine measures of the Namibian health authorities.
-All returning Namibians and permanent residents arriving from countries of high risk or from affected other countries will be subject to supervised self-quarantine from 14 days.",2020-03-17,2020-03-17,,Namibia,NAM,NA,National,0,,,Health Monitoring,,,"",Namibia,"One or more countries, but not all countries",,,,,All Residents (Citizen Residents + Foreign Residents),Inbound,Land Border,Mandatory (Unspecified/Implied),"National Government,Ministry/Department of Health",52.5463976674509,51.7490365598042,50.6868653550224,111,http://www.namibia-botschaft.de/images/stories/Aktuelles/Government/Travel_Advisory_.pdf,2020-08-10,2020-08-10T09:49:17Z
R_ug3DSiW3cNycSTDNA,2057272,new_entry,correction,,,Namibia 03-24-2020: Private health service providers must inform the Ministry of Health and Social Services immediately upon identify a suspected case.,2020-03-24,2020-03-24,,Namibia,NAM,NA,National,0,,,Health Monitoring,,,"",Namibia,"One or more countries, but not all countries",,,,,All Residents (Citizen Residents + Foreign Residents),Inbound,,Mandatory (Unspecified/Implied),"Ministry/Department of Health,Other (Please specify in the text box)",53.0244694778748,52.1322474279188,51.1968840600247,88,http://www.namibia-botschaft.de/images/stories/Aktuelles/Government/COVID-19_National_Response_Measures_24032020.pdf,2020-07-30,2020-07-30T09:21:14Z
R_3n8zD7o0dJA6svGDc,3715779,new_entry,correction,,,"Namibia 03-11-2020

-is putting in place capacities for screening and laboratory testing for suspected cases. Namibia Institute of Pathology (NIP) is now capacitated to conduct the COVID-19 confirmatory test locally. The Laboratory has in fact already carried out a total of four (4) tests on suspected cases to date.

-The Government procured and dispatched Personal Protective Equipment (PPE) to all 14 regions

-The Government, in collaboration with key stakeholders conducted a national training of trainers (ToT) on COVD-19. These trainers have been deployed to the regions in order to train health workers and stakeholders for COVID-19 preparedness and response
",2020-03-11,2020-03-11,,Namibia,NAM,NA,National,0,,,Health Resources,Personal Protective Equipment,,"",Namibia,"One or more countries, but not all countries",,,,,All Residents (Citizen Residents + Foreign Residents),Inbound/Outbound,Not Applicable,Mandatory (Unspecified/Implied),"National Government,Ministry/Department of Health",52.9161581444822,51.3605030808072,48.8085463096618,147,http://www.namibia-botschaft.de/images/stories/Aktuelles/Government/Press_conference_on_Coronavirus_outbreak_-11.03.2020.pdf,2020-08-04,2020-08-04T11:12:28Z
R_3n8zD7o0dJA6svGBk,3715779,new_entry,correction,,,"Namibia 03-11-2020

-is putting in place capacities for screening and laboratory testing for suspected cases. Namibia Institute of Pathology (NIP) is now capacitated to conduct the COVID-19 confirmatory test locally. The Laboratory has in fact already carried out a total of four (4) tests on suspected cases to date.

-The Government procured and dispatched Personal Protective Equipment (PPE) to all 14 regions

-The Government, in collaboration with key stakeholders conducted a national training of trainers (ToT) on COVD-19. These trainers have been deployed to the regions in order to train health workers and stakeholders for COVID-19 preparedness and response
",2020-03-11,2020-03-11,,Namibia,NAM,NA,National,0,,,Health Resources,Health Research Facilities,,"",Namibia,"One or more countries, but not all countries",,,,,All Residents (Citizen Residents + Foreign Residents),Inbound/Outbound,Not Applicable,Mandatory (Unspecified/Implied),"National Government,Ministry/Department of Health",52.9161581444822,51.3605030808072,48.8085463096618,147,http://www.namibia-botschaft.de/images/stories/Aktuelles/Government/Press_conference_on_Coronavirus_outbreak_-11.03.2020.pdf,2020-08-04,2020-08-04T11:12:28Z
R_3n8zD7o0dJA6svGCt,3715779,new_entry,correction,,,"Namibia 03-11-2020

-is putting in place capacities for screening and laboratory testing for suspected cases. Namibia Institute of Pathology (NIP) is now capacitated to conduct the COVID-19 confirmatory test locally. The Laboratory has in fact already carried out a total of four (4) tests on suspected cases to date.

-The Government procured and dispatched Personal Protective Equipment (PPE) to all 14 regions

-The Government, in collaboration with key stakeholders conducted a national training of trainers (ToT) on COVD-19. These trainers have been deployed to the regions in order to train health workers and stakeholders for COVID-19 preparedness and response
",2020-03-11,2020-03-11,,Namibia,NAM,NA,National,0,,,Health Resources,Other Heath Staff,,"",Namibia,"One or more countries, but not all countries",,,,,All Residents (Citizen Residents + Foreign Residents),Inbound/Outbound,Not Applicable,Mandatory (Unspecified/Implied),"National Government,Ministry/Department of Health",52.9161581444822,51.3605030808072,48.8085463096618,147,http://www.namibia-botschaft.de/images/stories/Aktuelles/Government/Press_conference_on_Coronavirus_outbreak_-11.03.2020.pdf,2020-08-04,2020-08-04T11:12:28Z
R_2sdthqItswObc7KNA,9538529,new_entry,original,,,"Namibia 03-24-2020: Internal travel restrictions will apply with respect to Khomas and Erongo region, for a period of 21 days starting on Friday, 27th March 2020 and ending Thursday, the 16th April 2020",2020-03-24,2020-03-27,2020-04-16,Namibia,NAM,NA,National,1,,,Internal Border Restrictions,,,"",Namibia,One or more geographical or administrative units within one or more countries,,Khomas; Erongo,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,53.3662429580089,52.3360228908539,51.3366103295538,90,http://www.namibia-botschaft.de/images/stories/Aktuelles/Government/COVID-19_National_Response_Measures_24032020.pdf,2020-04-01,2020-04-01T11:28:47Z
R_1roZjQHguCX4ugAEf,979467,new_entry,correction,,,"Namibia, March 17th: For the time being up to and including May 4, 2020, the public is encouraged to stay at home and avoid gathering people.
Purchases of food and medicines, visits to the doctor, etc. or exercise in groups of max. three people are allowed. Only one person can make purchases per household.",2020-03-17,2020-03-17,2020-05-04,Namibia,NAM,NA,National,0,,,Lockdown,,,"",Namibia,"One or more countries, but not all countries",,,,,All Residents (Citizen Residents + Foreign Residents),Inbound/Outbound,Not Applicable,Mandatory (Unspecified/Implied),National Government,52.5463976674509,51.7490365598042,50.6868653550224,111,https://windhuk.diplo.de/na-de/botschaft/-/2318056,2020-07-12,2020-07-12T11:12:49Z
R_3O7bXHj2jq7eYdpNA,7848872,new_entry,original,,,The Namibian government announced on 17 September 2020 that effective from the 18th of September 2020 the State of Emergency will come to an end. That means that international travel resumes for both national and foreign travellers . Travelers are required to present a negative COVID-19 test obtained within the previous 72 hours prior to boarding a flight and no compulsory quarantine is required.  curfew is also lifted as well as movement restrictions between regions (provinces).,2020-09-17,2020-09-18,,Namibia,NAM,NA,National,0,,,Other Policy Not Listed Above,,"The nationwide state of emergency has been lifted and come to an end on 18 September 2020. International commercial passenger travel would resume, as of 18 September 2020. Authorities also announced that restrictions in place including restrictions on non-essential movement and the curfew, have been lifted. Entry and exit restrictions have also been removed from the capital, Windhoek, the Khomas Region, and the cities of Rehoboth and Okahandja. Public gatherings are still limited to 50 people; however, nightclubs and casinos may now operate.","",Namibia,,,,,,,,,Mandatory with Fines,Police,,,,,https://www.namibian.com.na/94783/read/Namibia-exits-state-of-emergency ; https://www.worldaware.com/covid-19-alert-namibia-ends-state-emergency-lifts-curfew-cancels-movement-restrictions,2020-09-24,2020-09-24T18:04:42Z
R_32WSiYgpcrSMxFMNA,7891181,new_entry,correction,,,"Namibia 03-24-2020, Parliament is suspended for 21 days starting Wednesday, the 25th March 2020 to Thursday, the 14 April 2020.",2020-03-24,2020-03-25,2020-04-14,Namibia,NAM,NA,National,0,,,Restriction and Regulation of Government Services,,,"",Namibia,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,53.1608355986529,52.1357790127612,51.1703571605429,85,http://www.namibia-botschaft.de/images/stories/Aktuelles/Government/COVID-19_National_Response_Measures_24032020.pdf,2020-08-11,2020-08-11T09:11:46Z
R_1PdYQmNXgyMSzaqNA,5030258,new_entry,correction,,,"Namibia suspended on 03-14-2020 all big gatherings for a period of 30 days.
The Independence Celebrations that were scheduled for Independence Stadium are called off. However, the swearing-in-ceremony will take place at State House. The financial outlay for Independence Celebrations will be diverted to the fight against the Coronavirus.

",2020-03-14,2020-03-14,2020-04-13,Namibia,NAM,NA,National,0,,,Restrictions of Mass Gatherings,,,"",Namibia,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,52.9024701427614,51.4022708934636,49.7190379272564,120,https://www.namibiafavorites.de/wp-content/uploads/2020/03/Namibia-Corona-Virus-Präsidialerlass-Hage-Geingob-14-Maerz-2020.pdf,2020-08-06,2020-08-06T10:14:08Z
R_3hsVwWoQbuLMb1HNA,323252,new_entry,original,,,"Namibia 03-24-2020, The Public is urged to remain at home and avoid public gatherings at places such as bars, Shebeens, nightclubs and markets. The law enforcement organs to enforce these measures.",2020-03-24,2020-03-24,,Namibia,NAM,NA,National,1,,,Restrictions of Mass Gatherings,,,"",Namibia,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),"National Government,Military,Police",53.0244694778748,52.1322474279188,51.1968840600247,88,http://www.namibia-botschaft.de/images/stories/Aktuelles/Government/COVID-19_National_Response_Measures_24032020.pdf,2020-04-01,2020-04-01T11:18:54Z
R_0ePrANSSfvYfjsRNA,5595209,new_entry,original,,,"Namibia April 3rd, in Swakopmund it is not allowed to relax at the beach, to surf or do shore angling.",2020-04-03,2020-04-03,,Namibia,NAM,NA,Municipal,1,,Swakopmund,Social Distancing,,,"",Namibia,,,,Swakopmund,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),Police,55.1329209303612,52.4283466378858,50.1829066938585,80,https://www.az.com.na/nachrichten/strandbesuche-sind-nicht-erlaubt2020-04-03/,2020-04-03,2020-04-03T09:15:48Z
