record_id,policy_id,entry_type,correct_type,update_type,update_level,description,date_announced,date_start,date_end,country,ISO_A3,ISO_A2,init_country_level,domestic_policy,province,city,type,type_sub_cat,type_text,institution_status,target_country,target_geog_level,target_region,target_province,target_city,target_other,target_who_what,target_direction,travel_mechanism,compliance,enforcer,index_high_est,index_med_est,index_low_est,index_country_rank,link,date_updated,recorded_date
R_2CKAxSIKxQ2M53SNA,5210430,new_entry,original,,,"On the 3rd of April 2020, the Superintendent of Public Healh ordered that non-essential travel to be banned between Malta and Gozo. Essental travel includes: traveling to and from work, travel to visit family members,travel for medical reasons, travel to visit family in hospital.",2020-04-03,2020-04-03,2020-05-04,Malta,MLT,MT,National,1,,,Internal Border Restrictions,,,"",Malta,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),Ministry/Department of Health,55.9021978673118,53.3624846346612,50.0206055060698,127,https://legislation.mt/eli/ln/2020/118/eng/pdf,2020-12-15,2020-12-15T03:20:19Z
R_1GE0Qn6cplGRM8RNA,5210430,update,original,End of Policy,,"On the 3rd of April 2020, the Superintendent of Public Health ordered that non-essential travel to be banned between Malta and Gozo. Essential travel includes: travelling to and from work, travel to visit family members, travel for medical reasons, travel to visit family in the hospital. On the 4th of May 2020, the Superintendent of Public Health has revoked the travel ban between Malta and Gozo.",2020-04-03,2020-04-03,2020-05-04,Malta,MLT,MT,National,0,,,Internal Border Restrictions,,,"",Malta,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),Ministry/Department of Health,55.9021978673118,53.3624846346612,50.0206055060698,127,NA,2020-12-15,2020-12-15T03:23:26Z
R_2OW0OS2VTSVVfIMNA,7554331,new_entry,original,,,On the 26th March Malta announced it will impose a mandatory lockdown on vulnerable individuals commencing on 28th March. This group includes those who are: over 65 years old; pregnant; with chronic illness; insulin-dependent diabetics; biological medication; had chemotherapy in last six months; had a transplant or HIV treatment; on renal dialysis; respiratory problems who needed treatment in last year; cardiac problems in last six months; on oral steroids.,2020-03-26,2020-03-28,2020-06-05,Malta,MLT,MT,National,0,,,Lockdown,,,"",Malta,,,,,,,,,Mandatory (Other; please list other enforcement mechanisms in the text entry),Police,54.2866482283195,53.3258046464983,52.3715047780963,143,https://timesofmalta.com/articles/view/live-coronavirus-updates.781001 ; https://timesofmalta.com/articles/view/lockdown-rules-revised-for-vulnerable-people-and-their-household.781478,2020-09-10,2020-09-10T03:16:28Z
R_7PY5EcKY4DrrlxDNA,7554331,update,correction,End of Policy,,"On the 26th March, Malta announced it will impose a mandatory lockdown on vulnerable individuals commencing on 28th March. This group includes those who are: over 65 years old; pregnant; with chronic illness; insulin-dependent diabetics; biological medication; had chemotherapy in last six months; had a transplant or HIV treatment; on renal dialysis; respiratory problems who needed treatment in last year; cardiac problems in last six months; on oral steroids. 

On June 4th, the Maltese Government announced vulnerable people will be able to go out as of June 5th.",2020-06-04,2020-06-05,2020-06-05,Malta,MLT,MT,National,0,,,Lockdown,,,"",Malta,,,,,,,,,Mandatory (Other; please list other enforcement mechanisms in the text entry),Police,,,,,https://timesofmalta.com/articles/view/live-coronavirus-updates.781001 ; https://timesofmalta.com/articles/view/lockdown-rules-revised-for-vulnerable-people-and-their-household.781478,2020-10-16,2020-10-16T06:40:03Z
R_1rNWVWZhP2T0LytNA,3323863,new_entry,original,,,"On the 27th March 2020 the Ministry for the Family, Children's Rights and Social Solidarity in Malta established a 24/7 mental health hotline with a focus on reaching children.",2020-03-27,2020-03-27,,Malta,MLT,MT,National,0,,,Other Policy Not Listed Above,,"A mental health hotline targeted at children. Professional social workers will be hearing, empathising and give advice to people feeling lonely or in a great state of desolation.","",Malta,,,,,,,,,Voluntary/Recommended but No Penalties,Other (Please specify in the text box),54.8708053270275,53.177882770876,51.4873203078721,135,https://www.gov.mt/en/Government/DOI/Press%20Releases/Pages/2020/March/27/pr200564en.aspx,2020-09-25,2020-09-25T05:07:15Z
R_3fPEoHI78gA7HBKNA,577722,new_entry,correction,,,"On the 9th April 2020, the Maltese Government began a voluntary repatriation assistance scheme for all foreign nationals. The scheme is aimed at all foreign nationals, who either resided or who were here on a temporary visit, and who wish to be repatriated to their home country.
Assistance is also available to European Union citizens and third-country nationals who have been staying in Malta for different purposes such as employment, education and family reasons, among others. Foreign individuals who are not in possession of a residence document are also entitled to assistance.

",2020-04-09,2020-04-09,,Malta,MLT,MT,National,0,,,Other Policy Not Listed Above,,"The Maltese Government is subsidising flights to help foreign nationals fly back to their home country in case they are stuck in Malta. The Maltese government had previously helped individuals from Italy, Spain, France, Germany and Switzerland who were stranded in Malta due to flight closures fly back home. They are now extending the help to people from other countries who are also stuck in Malta.","",Malta,"One or more countries, but not all countries",,,,,All Residents (Citizen Residents + Foreign Residents),Outbound,Flights,Voluntary/Recommended but No Penalties,National Government,57.8511502080144,53.5981953614403,48.6922854931603,130,https://covid19malta.info/,2020-10-16,2020-10-16T01:52:59Z
R_1DNoYwMY8duL410Bf,530965,new_entry,correction,,,"On the 9th of March 2020, the Ministry for Foreign and European Affairs launched an international hotline for Maltese citizens who require information or assistance in affected countries.

",2020-03-09,2020-03-09,,Malta,MLT,MT,National,0,,,Public Awareness Measures,Gathering information related to COVID-19 from the public,,"",,,,,,,,,,Voluntary/Recommended but No Penalties,"National Government,Other (Please specify in the text box)",53.7987781064074,50.3963900386755,47.1615972847349,115,https://covid19malta.info/,2020-10-16,2020-10-16T01:42:04Z
R_3dX5rDYETqWHXdDEo,9173583,new_entry,original,,,"Maltese Health Authorities recommend anyone arriving from China, Hong Kong, Singapore, Japan, Iran, South Korea and the Northern part of Italy to self-quarantine for fourteen days.",2020-02-25,2020-02-25,2020-02-27,Malta,MLT,MT,National,0,,,Quarantine,Self-Quarantine (i.e. quarantine at home),,"",Malta,,,,,,,,,Voluntary/Recommended but No Penalties,National Government,50.0654953492487,48.421797577471,46.0573878911743,66,https://www.maltatoday.com.mt/news/national/100587/corona_virus_health_ministry#.X9LV4RMzY1i,2020-12-11,2020-12-11T02:19:57Z
R_eVdLpDL8KRjEBBnEo,9173583,update,original,End of Policy,,"From the 25th of February 2020, Maltese Health Authorities recommend anyone arriving from China, Hong Kong, Singapore, Japan, Iran, South Korea and the Northern part of Italy to self-quarantine for fourteen days. From the 27th of February onwards self-quarantine is mandatory.",2020-02-25,2020-02-25,2020-02-27,Malta,MLT,MT,National,0,,,Quarantine,Self-Quarantine (i.e. quarantine at home),,"",Malta,,,,,,,,,Voluntary/Recommended but No Penalties,National Government,50.0654953492487,48.421797577471,46.0573878911743,66,NA,2020-12-11,2020-12-11T04:45:39Z
R_2cnGeb8fYvrydSmEo,3773368,new_entry,original,,,"On the 27th of Febuary, Malta announces a mandatory self quarantnie for travellers from Italy, China (including Hong Kong), Singapore, Japan, Iran, or South Korea.",2020-02-27,2020-02-27,2020-03-11,Malta,MLT,MT,National,0,,,Quarantine,Self-Quarantine (i.e. quarantine at home),,"",Malta,,,,,,,,,Mandatory with Fines,"National Government,Ministry/Department of Health",51.0224087140836,48.5830621430194,46.1811905965958,68,https://www.osac.gov/Country/Malta/Content/Detail/Report/aca8c811-21f5-4591-8195-1838743fbb35,2020-12-11,2020-12-11T04:48:52Z
